Instance_number,length,Cluster
0,583,cluster1
1,985,cluster0
2,975,cluster0
3,794,cluster1
4,794,cluster1
5,794,cluster1
6,985,cluster0
7,975,cluster0
8,794,cluster1
9,794,cluster1
10,985,cluster0
11,774,cluster1
12,975,cluster0
13,794,cluster1
14,794,cluster1
15,985,cluster0
16,975,cluster0
17,794,cluster1
18,794,cluster1
19,985,cluster0
20,774,cluster1
21,975,cluster0
22,794,cluster1
23,794,cluster1
24,985,cluster0
25,975,cluster0
26,794,cluster1
27,794,cluster1
28,794,cluster1
29,985,cluster0
30,975,cluster0
31,794,cluster1
32,794,cluster1
33,985,cluster0
34,975,cluster0
35,794,cluster1
36,794,cluster1
37,794,cluster1
38,985,cluster0
39,975,cluster0
40,794,cluster1
41,794,cluster1
42,985,cluster0
43,975,cluster0
44,794,cluster1
45,794,cluster1
46,794,cluster1
47,985,cluster0
48,975,cluster0
49,794,cluster1
50,794,cluster1
51,985,cluster0
52,975,cluster0
53,794,cluster1
54,794,cluster1
55,794,cluster1
56,985,cluster0
57,975,cluster0
58,794,cluster1
59,794,cluster1
60,985,cluster0
61,774,cluster1
62,975,cluster0
63,794,cluster1
64,794,cluster1
65,985,cluster0
66,975,cluster0
67,794,cluster1
68,794,cluster1
69,985,cluster0
70,774,cluster1
71,975,cluster0
72,794,cluster1
73,794,cluster1
74,985,cluster0
75,975,cluster0
76,794,cluster1
77,794,cluster1
78,985,cluster0
79,774,cluster1
80,975,cluster0
81,794,cluster1
82,794,cluster1
83,985,cluster0
84,975,cluster0
85,794,cluster1
86,794,cluster1
87,794,cluster1
88,985,cluster0
89,975,cluster0
90,794,cluster1
91,794,cluster1
92,985,cluster0
93,975,cluster0
94,794,cluster1
95,794,cluster1
96,794,cluster1
97,985,cluster0
98,975,cluster0
99,794,cluster1
100,794,cluster1
101,985,cluster0
102,975,cluster0
103,794,cluster1
104,794,cluster1
105,794,cluster1
106,985,cluster0
107,975,cluster0
108,794,cluster1
109,794,cluster1
110,985,cluster0
111,774,cluster1
112,975,cluster0
113,794,cluster1
114,794,cluster1
115,985,cluster0
116,975,cluster0
117,794,cluster1
118,794,cluster1
119,985,cluster0
120,774,cluster1
121,975,cluster0
122,794,cluster1
123,794,cluster1
124,985,cluster0
125,975,cluster0
126,794,cluster1
127,794,cluster1
128,985,cluster0
129,774,cluster1
130,975,cluster0
131,794,cluster1
132,794,cluster1
133,985,cluster0
134,975,cluster0
135,794,cluster1
136,794,cluster1
137,794,cluster1
138,985,cluster0
139,975,cluster0
140,794,cluster1
141,794,cluster1
142,985,cluster0
143,975,cluster0
144,794,cluster1
145,794,cluster1
146,794,cluster1
147,985,cluster0
148,975,cluster0
149,794,cluster1
150,794,cluster1
151,985,cluster0
152,975,cluster0
153,794,cluster1
154,794,cluster1
155,794,cluster1
156,985,cluster0
157,975,cluster0
158,794,cluster1
159,794,cluster1
160,985,cluster0
161,975,cluster0
162,794,cluster1
163,794,cluster1
164,794,cluster1
165,985,cluster0
166,975,cluster0
167,794,cluster1
168,794,cluster1
169,985,cluster0
170,774,cluster1
171,975,cluster0
172,794,cluster1
173,794,cluster1
174,985,cluster0
175,975,cluster0
176,794,cluster1
177,794,cluster1
178,985,cluster0
179,774,cluster1
180,975,cluster0
181,794,cluster1
182,794,cluster1
183,985,cluster0
184,975,cluster0
185,794,cluster1
186,794,cluster1
187,794,cluster1
188,985,cluster0
189,975,cluster0
190,794,cluster1
191,794,cluster1
192,985,cluster0
193,975,cluster0
194,794,cluster1
195,794,cluster1
196,794,cluster1
197,985,cluster0
198,975,cluster0
199,794,cluster1
200,794,cluster1
201,985,cluster0
202,975,cluster0
203,794,cluster1
204,794,cluster1
205,794,cluster1
206,985,cluster0
207,975,cluster0
208,794,cluster1
209,794,cluster1
210,985,cluster0
211,975,cluster0
212,794,cluster1
213,794,cluster1
214,794,cluster1
215,985,cluster0
216,975,cluster0
217,794,cluster1
218,794,cluster1
219,985,cluster0
220,774,cluster1
221,975,cluster0
222,794,cluster1
223,794,cluster1
224,985,cluster0
225,975,cluster0
226,794,cluster1
227,794,cluster1
228,985,cluster0
229,774,cluster1
230,975,cluster0
231,794,cluster1
232,794,cluster1
233,985,cluster0
234,975,cluster0
235,794,cluster1
236,794,cluster1
237,794,cluster1
238,985,cluster0
239,975,cluster0
240,794,cluster1
241,794,cluster1
242,985,cluster0
243,975,cluster0
244,794,cluster1
245,794,cluster1
246,794,cluster1
247,985,cluster0
248,975,cluster0
249,794,cluster1
250,794,cluster1
251,985,cluster0
252,975,cluster0
253,794,cluster1
254,794,cluster1
255,794,cluster1
256,985,cluster0
257,975,cluster0
258,794,cluster1
259,794,cluster1
260,985,cluster0
261,975,cluster0
262,794,cluster1
263,794,cluster1
264,794,cluster1
265,985,cluster0
266,975,cluster0
267,794,cluster1
268,794,cluster1
269,985,cluster0
270,774,cluster1
271,975,cluster0
272,794,cluster1
273,794,cluster1
274,985,cluster0
275,975,cluster0
276,794,cluster1
277,794,cluster1
278,985,cluster0
279,774,cluster1
280,975,cluster0
281,794,cluster1
282,1186,cluster0
283,985,cluster0
284,975,cluster0
285,794,cluster1
286,794,cluster1
287,794,cluster1
288,985,cluster0
289,975,cluster0
290,794,cluster1
291,794,cluster1
292,985,cluster0
293,975,cluster0
294,794,cluster1
295,794,cluster1
296,794,cluster1
297,985,cluster0
298,975,cluster0
299,794,cluster1
300,794,cluster1
301,985,cluster0
302,975,cluster0
303,794,cluster1
304,794,cluster1
305,794,cluster1
306,985,cluster0
307,975,cluster0
308,794,cluster1
309,794,cluster1
310,985,cluster0
311,774,cluster1
312,975,cluster0
313,794,cluster1
314,794,cluster1
315,985,cluster0
316,975,cluster0
317,794,cluster1
318,794,cluster1
319,985,cluster0
320,774,cluster1
321,975,cluster0
322,794,cluster1
323,794,cluster1
324,985,cluster0
325,975,cluster0
326,794,cluster1
327,794,cluster1
328,985,cluster0
329,774,cluster1
330,975,cluster0
331,794,cluster1
332,794,cluster1
333,985,cluster0
334,975,cluster0
335,794,cluster1
336,794,cluster1
337,794,cluster1
338,985,cluster0
339,975,cluster0
340,794,cluster1
341,794,cluster1
342,985,cluster0
343,975,cluster0
344,794,cluster1
345,794,cluster1
346,794,cluster1
347,985,cluster0
348,975,cluster0
349,794,cluster1
350,794,cluster1
351,985,cluster0
352,975,cluster0
353,794,cluster1
354,794,cluster1
355,794,cluster1
356,985,cluster0
357,975,cluster0
358,794,cluster1
359,794,cluster1
360,985,cluster0
361,975,cluster0
362,794,cluster1
363,794,cluster1
364,794,cluster1
365,985,cluster0
366,975,cluster0
367,794,cluster1
368,794,cluster1
369,985,cluster0
370,774,cluster1
371,975,cluster0
372,794,cluster1
373,794,cluster1
374,985,cluster0
375,975,cluster0
376,794,cluster1
377,794,cluster1
378,985,cluster0
379,774,cluster1
380,975,cluster0
381,794,cluster1
382,794,cluster1
383,985,cluster0
384,975,cluster0
385,794,cluster1
386,794,cluster1
387,794,cluster1
388,985,cluster0
389,975,cluster0
390,794,cluster1
391,794,cluster1
392,985,cluster0
393,975,cluster0
394,794,cluster1
395,794,cluster1
396,794,cluster1
397,985,cluster0
398,975,cluster0
399,794,cluster1
400,794,cluster1
401,985,cluster0
402,975,cluster0
403,794,cluster1
404,794,cluster1
405,794,cluster1
406,985,cluster0
407,975,cluster0
408,794,cluster1
409,794,cluster1
410,985,cluster0
411,975,cluster0
412,794,cluster1
413,794,cluster1
414,794,cluster1
415,985,cluster0
416,975,cluster0
417,794,cluster1
418,794,cluster1
419,985,cluster0
420,774,cluster1
421,975,cluster0
422,794,cluster1
423,794,cluster1
424,985,cluster0
425,975,cluster0
426,794,cluster1
427,794,cluster1
428,985,cluster0
429,774,cluster1
430,975,cluster0
431,794,cluster1
432,794,cluster1
433,985,cluster0
434,975,cluster0
435,794,cluster1
436,794,cluster1
437,794,cluster1
438,985,cluster0
439,975,cluster0
440,794,cluster1
441,794,cluster1
442,985,cluster0
443,975,cluster0
444,794,cluster1
445,794,cluster1
446,794,cluster1
447,985,cluster0
448,975,cluster0
449,794,cluster1
450,794,cluster1
451,985,cluster0
452,975,cluster0
453,794,cluster1
454,794,cluster1
455,794,cluster1
456,985,cluster0
457,975,cluster0
458,794,cluster1
459,794,cluster1
460,985,cluster0
461,975,cluster0
462,794,cluster1
463,794,cluster1
464,794,cluster1
465,985,cluster0
466,975,cluster0
467,794,cluster1
468,794,cluster1
469,985,cluster0
470,774,cluster1
471,975,cluster0
472,794,cluster1
473,794,cluster1
474,985,cluster0
475,975,cluster0
476,794,cluster1
477,794,cluster1
478,985,cluster0
479,774,cluster1
480,975,cluster0
481,794,cluster1
482,794,cluster1
483,985,cluster0
484,975,cluster0
485,794,cluster1
486,794,cluster1
487,794,cluster1
488,985,cluster0
489,975,cluster0
490,794,cluster1
491,794,cluster1
492,985,cluster0
493,975,cluster0
494,794,cluster1
495,794,cluster1
496,794,cluster1
497,985,cluster0
