Instance_number,length,Cluster
0,285,cluster1
1,298,cluster1
2,298,cluster1
3,298,cluster1
4,1157,cluster1
5,298,cluster1
6,298,cluster1
7,298,cluster1
8,298,cluster1
9,298,cluster1
10,298,cluster1
11,298,cluster1
12,298,cluster1
13,583,cluster1
14,298,cluster1
15,298,cluster1
16,298,cluster1
17,488,cluster1
18,298,cluster1
19,298,cluster1
20,298,cluster1
21,298,cluster1
22,298,cluster1
23,488,cluster1
24,298,cluster1
25,298,cluster1
26,298,cluster1
27,298,cluster1
28,203,cluster1
29,583,cluster1
30,488,cluster1
31,298,cluster1
32,488,cluster1
33,298,cluster1
34,393,cluster1
35,298,cluster1
36,298,cluster1
37,298,cluster1
38,298,cluster1
39,298,cluster1
40,298,cluster1
41,298,cluster1
42,298,cluster1
43,298,cluster1
44,298,cluster1
45,298,cluster1
46,298,cluster1
47,298,cluster1
48,298,cluster1
49,298,cluster1
50,298,cluster1
51,298,cluster1
52,298,cluster1
53,298,cluster1
54,298,cluster1
55,488,cluster1
56,298,cluster1
57,298,cluster1
58,298,cluster1
59,488,cluster1
60,298,cluster1
61,298,cluster1
62,393,cluster1
63,298,cluster1
64,352,cluster1
65,298,cluster1
66,545,cluster1
67,5943,cluster0
68,298,cluster1
69,298,cluster1
70,298,cluster1
71,298,cluster1
72,298,cluster1
73,298,cluster1
74,298,cluster1
75,298,cluster1
76,298,cluster1
77,393,cluster1
78,393,cluster1
79,298,cluster1
80,393,cluster1
81,1152,cluster1
82,393,cluster1
83,298,cluster1
84,736,cluster1
85,488,cluster1
86,298,cluster1
87,298,cluster1
88,298,cluster1
89,298,cluster1
90,298,cluster1
91,298,cluster1
92,298,cluster1
93,488,cluster1
94,298,cluster1
95,298,cluster1
96,583,cluster1
97,298,cluster1
98,298,cluster1
99,298,cluster1
100,298,cluster1
101,583,cluster1
102,298,cluster1
103,298,cluster1
104,393,cluster1
105,298,cluster1
106,298,cluster1
107,298,cluster1
108,298,cluster1
109,298,cluster1
110,298,cluster1
111,583,cluster1
112,298,cluster1
113,298,cluster1
114,298,cluster1
115,393,cluster1
116,298,cluster1
117,298,cluster1
118,393,cluster1
119,298,cluster1
120,298,cluster1
121,488,cluster1
122,298,cluster1
123,298,cluster1
124,298,cluster1
125,393,cluster1
126,298,cluster1
127,298,cluster1
128,298,cluster1
129,488,cluster1
130,298,cluster1
131,298,cluster1
132,298,cluster1
133,298,cluster1
134,298,cluster1
135,488,cluster1
136,298,cluster1
137,298,cluster1
138,298,cluster1
139,298,cluster1
140,298,cluster1
141,352,cluster1
142,393,cluster1
143,437,cluster1
144,6243,cluster0
145,298,cluster1
146,298,cluster1
147,393,cluster1
148,488,cluster1
149,719,cluster1
150,488,cluster1
151,298,cluster1
152,298,cluster1
153,298,cluster1
154,298,cluster1
155,298,cluster1
156,298,cluster1
157,298,cluster1
158,298,cluster1
159,298,cluster1
160,298,cluster1
161,298,cluster1
162,583,cluster1
163,298,cluster1
164,298,cluster1
165,298,cluster1
166,488,cluster1
167,298,cluster1
168,298,cluster1
169,298,cluster1
170,298,cluster1
171,298,cluster1
172,298,cluster1
173,298,cluster1
174,298,cluster1
175,298,cluster1
176,298,cluster1
177,298,cluster1
178,488,cluster1
179,203,cluster1
180,488,cluster1
181,298,cluster1
182,298,cluster1
183,298,cluster1
184,298,cluster1
185,393,cluster1
186,298,cluster1
187,298,cluster1
188,298,cluster1
189,298,cluster1
190,298,cluster1
191,298,cluster1
192,298,cluster1
193,298,cluster1
194,298,cluster1
195,298,cluster1
196,488,cluster1
197,298,cluster1
198,488,cluster1
199,298,cluster1
200,298,cluster1
201,298,cluster1
202,298,cluster1
203,298,cluster1
204,298,cluster1
205,488,cluster1
206,298,cluster1
207,298,cluster1
208,488,cluster1
209,203,cluster1
210,278,cluster1
211,6055,cluster0
212,298,cluster1
213,298,cluster1
214,298,cluster1
215,678,cluster1
216,298,cluster1
217,298,cluster1
218,583,cluster1
219,393,cluster1
220,298,cluster1
221,298,cluster1
222,393,cluster1
223,1158,cluster1
224,298,cluster1
225,298,cluster1
226,298,cluster1
227,488,cluster1
228,298,cluster1
229,488,cluster1
230,298,cluster1
231,298,cluster1
232,298,cluster1
233,298,cluster1
234,488,cluster1
235,393,cluster1
236,298,cluster1
237,298,cluster1
238,488,cluster1
239,298,cluster1
240,298,cluster1
241,298,cluster1
242,298,cluster1
243,298,cluster1
244,298,cluster1
245,298,cluster1
246,298,cluster1
247,298,cluster1
248,298,cluster1
249,298,cluster1
250,393,cluster1
251,393,cluster1
252,298,cluster1
253,298,cluster1
254,393,cluster1
255,298,cluster1
256,298,cluster1
257,298,cluster1
258,298,cluster1
259,298,cluster1
260,488,cluster1
261,298,cluster1
262,298,cluster1
263,298,cluster1
264,298,cluster1
265,488,cluster1
266,298,cluster1
267,298,cluster1
268,298,cluster1
269,298,cluster1
270,298,cluster1
271,298,cluster1
272,393,cluster1
273,298,cluster1
274,298,cluster1
275,298,cluster1
276,298,cluster1
277,298,cluster1
278,298,cluster1
279,393,cluster1
280,393,cluster1
281,298,cluster1
282,298,cluster1
283,352,cluster1
284,298,cluster1
285,298,cluster1
286,298,cluster1
287,298,cluster1
