@relation Tp-LinkT_51:33:ea_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0,cluster1}

@data
0,42,cluster1
1,42,cluster1
2,84,cluster0
3,126,cluster0
4,168,cluster0
5,168,cluster0
6,84,cluster0
7,84,cluster0
8,126,cluster0
9,126,cluster0
10,168,cluster0
11,42,cluster1
12,126,cluster0
13,126,cluster0
14,42,cluster1
15,84,cluster0
16,42,cluster1
17,42,cluster1
18,42,cluster1
19,42,cluster1
20,126,cluster0
21,84,cluster0
22,168,cluster0
23,84,cluster0
24,84,cluster0
25,84,cluster0
26,84,cluster0
27,42,cluster1
28,42,cluster1
29,126,cluster0
30,168,cluster0
31,42,cluster1
32,42,cluster1
33,126,cluster0
34,168,cluster0
35,126,cluster0
36,84,cluster0
37,84,cluster0
38,42,cluster1
39,84,cluster0
40,42,cluster1
41,84,cluster0
42,42,cluster1
43,84,cluster0
44,84,cluster0
45,84,cluster0
46,84,cluster0
47,42,cluster1
48,84,cluster0
49,42,cluster1
50,84,cluster0
51,84,cluster0
52,42,cluster1
53,42,cluster1
54,42,cluster1
55,84,cluster0
56,42,cluster1
57,42,cluster1
58,84,cluster0
59,42,cluster1
60,42,cluster1
61,126,cluster0
62,42,cluster1
63,84,cluster0
64,84,cluster0
65,84,cluster0
66,84,cluster0
67,84,cluster0
68,42,cluster1
69,42,cluster1
70,42,cluster1
71,42,cluster1
72,42,cluster1
73,42,cluster1
74,42,cluster1
75,42,cluster1
76,42,cluster1
77,42,cluster1
78,84,cluster0
79,42,cluster1
80,42,cluster1
81,84,cluster0
82,42,cluster1
83,42,cluster1
84,42,cluster1
85,42,cluster1
86,42,cluster1
87,84,cluster0
88,42,cluster1
89,84,cluster0
90,42,cluster1
91,42,cluster1
92,42,cluster1
93,42,cluster1
94,42,cluster1
95,42,cluster1
96,42,cluster1
97,126,cluster0
98,84,cluster0
99,42,cluster1
100,84,cluster0
101,84,cluster0
102,42,cluster1
103,42,cluster1
104,42,cluster1
105,42,cluster1
106,84,cluster0
107,84,cluster0
108,84,cluster0
109,84,cluster0
110,168,cluster0
111,84,cluster0
112,126,cluster0
113,42,cluster1
114,126,cluster0
115,126,cluster0
116,126,cluster0
117,84,cluster0
118,42,cluster1
119,42,cluster1
120,84,cluster0
121,42,cluster1
122,42,cluster1
123,42,cluster1
124,42,cluster1
125,42,cluster1
126,42,cluster1
127,42,cluster1
128,42,cluster1
129,42,cluster1
130,42,cluster1
131,42,cluster1
132,42,cluster1
133,42,cluster1
134,84,cluster0
135,42,cluster1
136,42,cluster1
137,84,cluster0
138,84,cluster0
139,84,cluster0
140,126,cluster0
141,126,cluster0
142,126,cluster0
143,126,cluster0
144,84,cluster0
145,84,cluster0
146,84,cluster0
147,84,cluster0
148,42,cluster1
149,42,cluster1
150,42,cluster1
151,42,cluster1
152,42,cluster1
153,42,cluster1
154,42,cluster1
155,42,cluster1
156,84,cluster0
157,84,cluster0
158,84,cluster0
159,84,cluster0
160,126,cluster0
161,42,cluster1
162,84,cluster0
163,42,cluster1
164,42,cluster1
165,42,cluster1
166,42,cluster1
167,42,cluster1
168,84,cluster0
169,42,cluster1
170,42,cluster1
171,126,cluster0
172,42,cluster1
173,84,cluster0
174,84,cluster0
175,84,cluster0
176,42,cluster1
177,84,cluster0
178,84,cluster0
179,84,cluster0
180,84,cluster0
181,42,cluster1
182,42,cluster1
183,42,cluster1
184,42,cluster1
185,42,cluster1
186,42,cluster1
187,42,cluster1
188,42,cluster1
189,126,cluster0
190,126,cluster0
191,126,cluster0
192,42,cluster1
193,42,cluster1
194,42,cluster1
195,84,cluster0
196,42,cluster1
197,42,cluster1
198,42,cluster1
199,84,cluster0
200,84,cluster0
201,42,cluster1
202,42,cluster1
203,84,cluster0
204,42,cluster1
205,42,cluster1
206,42,cluster1
207,84,cluster0
208,168,cluster0
209,168,cluster0
210,126,cluster0
211,126,cluster0
212,84,cluster0
213,42,cluster1
214,42,cluster1
215,42,cluster1
216,42,cluster1
217,42,cluster1
218,84,cluster0
219,42,cluster1
220,84,cluster0
221,84,cluster0
222,42,cluster1
223,42,cluster1
224,42,cluster1
225,84,cluster0
226,42,cluster1
227,126,cluster0
228,84,cluster0
229,126,cluster0
230,84,cluster0
231,168,cluster0
232,168,cluster0
233,126,cluster0
234,168,cluster0
235,210,cluster0
236,210,cluster0
237,126,cluster0
238,42,cluster1
239,84,cluster0
240,42,cluster1
241,42,cluster1
242,84,cluster0
243,42,cluster1
244,42,cluster1
245,42,cluster1
246,42,cluster1
247,42,cluster1
248,84,cluster0
249,42,cluster1
250,84,cluster0
251,42,cluster1
252,42,cluster1
253,126,cluster0
254,126,cluster0
255,42,cluster1
256,42,cluster1
257,42,cluster1
258,42,cluster1
259,42,cluster1
260,42,cluster1
261,42,cluster1
262,84,cluster0
263,84,cluster0
264,126,cluster0
265,42,cluster1
266,84,cluster0
267,42,cluster1
268,126,cluster0
269,84,cluster0
270,42,cluster1
271,126,cluster0
272,42,cluster1
273,42,cluster1
274,42,cluster1
275,42,cluster1
276,42,cluster1
277,84,cluster0
278,84,cluster0
279,84,cluster0
280,126,cluster0
281,168,cluster0
282,84,cluster0
283,42,cluster1
284,42,cluster1
285,84,cluster0
286,126,cluster0
287,84,cluster0
288,42,cluster1
289,42,cluster1
290,42,cluster1
291,42,cluster1
292,42,cluster1
293,42,cluster1
294,42,cluster1
295,126,cluster0
296,126,cluster0
297,42,cluster1
298,168,cluster0
299,84,cluster0
300,126,cluster0
301,126,cluster0
302,42,cluster1
303,126,cluster0
304,84,cluster0
305,126,cluster0
306,126,cluster0
307,42,cluster1
308,42,cluster1
309,84,cluster0
310,84,cluster0
311,42,cluster1
312,42,cluster1
313,84,cluster0
314,126,cluster0
315,126,cluster0
316,126,cluster0
317,126,cluster0
318,84,cluster0
319,84,cluster0
320,168,cluster0
321,126,cluster0
322,42,cluster1
323,168,cluster0
324,84,cluster0
325,42,cluster1
326,84,cluster0
327,42,cluster1
328,126,cluster0
329,84,cluster0
330,42,cluster1
331,168,cluster0
332,84,cluster0
333,42,cluster1
334,42,cluster1
335,42,cluster1
336,42,cluster1
337,42,cluster1
338,42,cluster1
339,42,cluster1
340,84,cluster0
341,42,cluster1
342,42,cluster1
343,42,cluster1
344,42,cluster1
345,84,cluster0
346,42,cluster1
347,42,cluster1
348,84,cluster0
349,84,cluster0
350,84,cluster0
351,84,cluster0
352,84,cluster0
353,84,cluster0
354,84,cluster0
355,84,cluster0
356,84,cluster0
357,42,cluster1
358,42,cluster1
359,42,cluster1
360,42,cluster1
361,42,cluster1
362,84,cluster0
363,42,cluster1
364,42,cluster1
365,42,cluster1
366,42,cluster1
367,42,cluster1
368,42,cluster1
369,42,cluster1
370,84,cluster0
371,84,cluster0
372,42,cluster1
373,42,cluster1
374,42,cluster1
375,42,cluster1
376,42,cluster1
377,42,cluster1
378,126,cluster0
379,84,cluster0
380,42,cluster1
381,84,cluster0
382,84,cluster0
383,42,cluster1
384,42,cluster1
385,42,cluster1
386,42,cluster1
387,42,cluster1
388,84,cluster0
389,84,cluster0
390,42,cluster1
391,42,cluster1
392,42,cluster1
393,84,cluster0
394,126,cluster0
395,84,cluster0
396,84,cluster0
397,42,cluster1
398,84,cluster0
399,42,cluster1
400,84,cluster0
401,84,cluster0
402,42,cluster1
403,42,cluster1
