Instance_number,length,Cluster
0,6062,cluster0
1,339,cluster1
2,339,cluster1
3,339,cluster1
4,339,cluster1
5,339,cluster1
6,339,cluster1
7,339,cluster1
8,1051,cluster1
9,406,cluster1
10,339,cluster1
11,434,cluster1
12,406,cluster1
13,339,cluster1
14,339,cluster1
15,339,cluster1
16,434,cluster1
17,339,cluster1
18,339,cluster1
19,339,cluster1
20,339,cluster1
21,339,cluster1
22,339,cluster1
23,339,cluster1
24,339,cluster1
25,434,cluster1
26,434,cluster1
27,339,cluster1
28,339,cluster1
29,339,cluster1
30,339,cluster1
31,339,cluster1
32,406,cluster1
33,339,cluster1
34,339,cluster1
35,339,cluster1
36,339,cluster1
37,339,cluster1
38,434,cluster1
39,339,cluster1
40,339,cluster1
41,339,cluster1
42,339,cluster1
43,339,cluster1
44,339,cluster1
45,339,cluster1
46,339,cluster1
47,339,cluster1
48,339,cluster1
49,339,cluster1
50,783,cluster1
51,339,cluster1
52,339,cluster1
53,339,cluster1
54,434,cluster1
55,339,cluster1
56,339,cluster1
57,339,cluster1
58,406,cluster1
59,339,cluster1
60,339,cluster1
61,339,cluster1
62,339,cluster1
63,339,cluster1
64,406,cluster1
65,339,cluster1
66,339,cluster1
67,339,cluster1
68,311,cluster1
69,6665,cluster0
70,257,cluster1
71,257,cluster1
72,1115,cluster1
73,257,cluster1
74,257,cluster1
75,406,cluster1
76,257,cluster1
77,393,cluster1
78,257,cluster1
79,257,cluster1
80,257,cluster1
81,257,cluster1
82,406,cluster1
83,257,cluster1
84,257,cluster1
85,257,cluster1
86,257,cluster1
87,393,cluster1
88,393,cluster1
89,257,cluster1
90,257,cluster1
91,257,cluster1
92,257,cluster1
93,257,cluster1
94,257,cluster1
95,257,cluster1
96,257,cluster1
97,393,cluster1
98,257,cluster1
99,257,cluster1
100,257,cluster1
101,257,cluster1
102,406,cluster1
103,257,cluster1
104,393,cluster1
105,257,cluster1
106,257,cluster1
107,257,cluster1
108,406,cluster1
109,257,cluster1
110,699,cluster1
111,406,cluster1
112,257,cluster1
113,257,cluster1
114,257,cluster1
115,257,cluster1
116,257,cluster1
117,257,cluster1
118,257,cluster1
119,257,cluster1
120,257,cluster1
121,257,cluster1
122,393,cluster1
123,257,cluster1
124,257,cluster1
125,257,cluster1
126,257,cluster1
127,542,cluster1
128,257,cluster1
129,257,cluster1
130,257,cluster1
131,257,cluster1
132,311,cluster1
133,257,cluster1
134,6399,cluster0
135,406,cluster1
136,257,cluster1
137,393,cluster1
138,257,cluster1
139,257,cluster1
140,501,cluster1
141,257,cluster1
142,257,cluster1
143,1261,cluster1
144,257,cluster1
145,257,cluster1
146,406,cluster1
147,406,cluster1
148,257,cluster1
149,257,cluster1
150,257,cluster1
151,393,cluster1
152,257,cluster1
153,257,cluster1
154,257,cluster1
155,406,cluster1
156,257,cluster1
157,257,cluster1
158,257,cluster1
159,257,cluster1
160,406,cluster1
161,257,cluster1
162,257,cluster1
163,257,cluster1
164,393,cluster1
165,257,cluster1
166,257,cluster1
167,393,cluster1
168,257,cluster1
169,257,cluster1
170,479,cluster1
171,257,cluster1
172,257,cluster1
173,257,cluster1
174,257,cluster1
175,406,cluster1
176,393,cluster1
177,257,cluster1
178,257,cluster1
179,257,cluster1
180,257,cluster1
181,393,cluster1
182,393,cluster1
183,406,cluster1
184,257,cluster1
185,406,cluster1
186,257,cluster1
187,406,cluster1
188,257,cluster1
189,257,cluster1
190,257,cluster1
191,542,cluster1
192,257,cluster1
193,257,cluster1
194,257,cluster1
195,257,cluster1
196,257,cluster1
197,257,cluster1
198,406,cluster1
199,393,cluster1
200,257,cluster1
201,257,cluster1
202,257,cluster1
203,707,cluster1
204,6134,cluster0
205,339,cluster1
206,339,cluster1
207,501,cluster1
208,501,cluster1
209,339,cluster1
210,339,cluster1
211,434,cluster1
212,406,cluster1
213,339,cluster1
214,1046,cluster1
215,406,cluster1
216,339,cluster1
217,339,cluster1
218,434,cluster1
219,339,cluster1
220,339,cluster1
221,542,cluster1
222,434,cluster1
223,339,cluster1
224,339,cluster1
225,339,cluster1
226,434,cluster1
227,339,cluster1
228,339,cluster1
229,339,cluster1
230,339,cluster1
231,339,cluster1
232,339,cluster1
233,406,cluster1
234,339,cluster1
235,542,cluster1
236,434,cluster1
237,406,cluster1
238,339,cluster1
239,339,cluster1
240,339,cluster1
241,339,cluster1
242,542,cluster1
243,339,cluster1
244,339,cluster1
245,339,cluster1
246,406,cluster1
247,339,cluster1
248,339,cluster1
249,339,cluster1
250,406,cluster1
251,339,cluster1
252,339,cluster1
253,339,cluster1
254,339,cluster1
255,352,cluster1
256,542,cluster1
257,339,cluster1
258,339,cluster1
259,339,cluster1
260,596,cluster1
261,339,cluster1
262,434,cluster1
263,406,cluster1
264,339,cluster1
265,434,cluster1
266,339,cluster1
267,339,cluster1
268,406,cluster1
269,339,cluster1
270,339,cluster1
271,339,cluster1
272,339,cluster1
273,406,cluster1
274,244,cluster1
275,406,cluster1
276,339,cluster1
277,339,cluster1
278,339,cluster1
279,339,cluster1
280,406,cluster1
281,434,cluster1
