Instance_number,length,Cluster
0,774,cluster1
1,774,cluster1
2,975,cluster0
3,985,cluster0
4,774,cluster1
5,774,cluster1
6,975,cluster0
7,794,cluster1
8,985,cluster0
9,774,cluster1
10,774,cluster1
11,975,cluster0
12,985,cluster0
13,774,cluster1
14,774,cluster1
15,975,cluster0
16,794,cluster1
17,985,cluster0
18,774,cluster1
19,774,cluster1
20,975,cluster0
21,985,cluster0
22,774,cluster1
23,774,cluster1
24,975,cluster0
25,794,cluster1
26,985,cluster0
27,774,cluster1
28,774,cluster1
29,975,cluster0
30,985,cluster0
31,774,cluster1
32,774,cluster1
33,774,cluster1
34,975,cluster0
35,985,cluster0
36,774,cluster1
37,774,cluster1
38,975,cluster0
39,985,cluster0
40,774,cluster1
41,774,cluster1
42,774,cluster1
43,975,cluster0
44,985,cluster0
45,774,cluster1
46,774,cluster1
47,975,cluster0
48,985,cluster0
49,774,cluster1
50,774,cluster1
51,774,cluster1
52,975,cluster0
53,985,cluster0
54,774,cluster1
55,774,cluster1
56,975,cluster0
57,794,cluster1
58,985,cluster0
59,774,cluster1
60,774,cluster1
61,975,cluster0
62,985,cluster0
63,774,cluster1
64,774,cluster1
65,975,cluster0
66,794,cluster1
67,985,cluster0
68,774,cluster1
69,774,cluster1
70,975,cluster0
71,985,cluster0
72,774,cluster1
73,774,cluster1
74,975,cluster0
75,794,cluster1
76,985,cluster0
77,774,cluster1
78,774,cluster1
79,975,cluster0
80,985,cluster0
81,774,cluster1
82,774,cluster1
83,975,cluster0
84,794,cluster1
85,985,cluster0
86,774,cluster1
87,774,cluster1
88,975,cluster0
89,985,cluster0
90,774,cluster1
91,774,cluster1
92,774,cluster1
93,975,cluster0
94,985,cluster0
95,774,cluster1
96,774,cluster1
97,975,cluster0
98,985,cluster0
99,774,cluster1
100,774,cluster1
101,774,cluster1
102,975,cluster0
103,985,cluster0
104,774,cluster1
105,774,cluster1
106,975,cluster0
107,794,cluster1
108,985,cluster0
109,774,cluster1
110,774,cluster1
111,975,cluster0
112,985,cluster0
113,774,cluster1
114,774,cluster1
115,975,cluster0
116,794,cluster1
117,985,cluster0
118,774,cluster1
119,774,cluster1
120,975,cluster0
121,985,cluster0
122,774,cluster1
123,774,cluster1
124,975,cluster0
125,794,cluster1
126,985,cluster0
127,774,cluster1
128,774,cluster1
129,975,cluster0
130,985,cluster0
131,774,cluster1
132,774,cluster1
133,975,cluster0
134,794,cluster1
135,985,cluster0
136,774,cluster1
137,774,cluster1
138,975,cluster0
139,985,cluster0
140,774,cluster1
141,774,cluster1
142,774,cluster1
143,975,cluster0
144,985,cluster0
145,774,cluster1
146,774,cluster1
147,975,cluster0
148,985,cluster0
