Instance_number,length,Cluster
0,162,cluster1
1,1580,cluster1
2,3731,cluster0
3,3715,cluster0
4,108,cluster1
5,3823,cluster0
6,3715,cluster0
7,3843,cluster0
8,108,cluster1
9,733,cluster1
10,3715,cluster0
11,108,cluster1
12,3823,cluster0
13,108,cluster1
14,3715,cluster0
15,108,cluster1
16,3823,cluster0
17,3931,cluster0
18,3715,cluster0
19,108,cluster1
20,3715,cluster0
21,3843,cluster0
22,108,cluster1
23,3715,cluster0
24,3715,cluster0
25,3715,cluster0
26,108,cluster1
27,3715,cluster0
28,108,cluster1
29,3715,cluster0
30,3715,cluster0
31,108,cluster1
32,3715,cluster0
33,108,cluster1
34,3931,cluster0
35,3843,cluster0
36,108,cluster1
37,3931,cluster0
38,3843,cluster0
39,3715,cluster0
40,4059,cluster0
41,108,cluster1
42,3715,cluster0
43,3715,cluster0
44,108,cluster1
45,3715,cluster0
46,3715,cluster0
47,3843,cluster0
48,108,cluster1
49,3715,cluster0
50,915,cluster1
51,1486,cluster1
52,3823,cluster0
