Instance_number,length,Cluster
0,90,cluster1
1,90,cluster1
2,90,cluster1
3,90,cluster1
4,90,cluster1
5,90,cluster1
6,90,cluster1
7,90,cluster1
8,90,cluster1
9,90,cluster1
10,90,cluster1
11,90,cluster1
12,90,cluster1
13,90,cluster1
14,90,cluster1
15,90,cluster1
16,90,cluster1
17,90,cluster1
18,90,cluster1
19,90,cluster1
20,180,cluster0
21,90,cluster1
22,90,cluster1
23,90,cluster1
24,90,cluster1
25,90,cluster1
26,90,cluster1
27,90,cluster1
28,90,cluster1
29,90,cluster1
30,90,cluster1
31,90,cluster1
32,90,cluster1
33,90,cluster1
34,90,cluster1
35,90,cluster1
36,90,cluster1
37,90,cluster1
38,90,cluster1
39,90,cluster1
40,90,cluster1
41,90,cluster1
42,90,cluster1
43,90,cluster1
44,90,cluster1
45,90,cluster1
46,90,cluster1
47,90,cluster1
48,90,cluster1
49,90,cluster1
50,90,cluster1
51,90,cluster1
52,90,cluster1
53,90,cluster1
54,90,cluster1
55,90,cluster1
56,90,cluster1
57,90,cluster1
58,90,cluster1
59,90,cluster1
60,90,cluster1
61,90,cluster1
62,90,cluster1
63,90,cluster1
64,90,cluster1
65,90,cluster1
66,90,cluster1
67,90,cluster1
68,90,cluster1
69,90,cluster1
70,90,cluster1
71,90,cluster1
72,90,cluster1
73,90,cluster1
74,90,cluster1
75,90,cluster1
76,90,cluster1
77,90,cluster1
78,90,cluster1
79,90,cluster1
80,90,cluster1
81,90,cluster1
82,90,cluster1
83,90,cluster1
84,90,cluster1
85,90,cluster1
86,90,cluster1
87,90,cluster1
88,90,cluster1
89,90,cluster1
90,90,cluster1
91,90,cluster1
92,90,cluster1
93,90,cluster1
94,90,cluster1
95,90,cluster1
96,90,cluster1
97,90,cluster1
98,90,cluster1
99,90,cluster1
100,90,cluster1
101,90,cluster1
102,90,cluster1
103,90,cluster1
104,90,cluster1
105,90,cluster1
106,90,cluster1
107,90,cluster1
108,90,cluster1
109,90,cluster1
110,90,cluster1
111,90,cluster1
112,90,cluster1
113,90,cluster1
114,90,cluster1
115,90,cluster1
116,90,cluster1
117,90,cluster1
118,90,cluster1
119,90,cluster1
120,90,cluster1
121,90,cluster1
122,90,cluster1
123,90,cluster1
124,90,cluster1
125,90,cluster1
126,90,cluster1
127,90,cluster1
128,90,cluster1
129,90,cluster1
130,90,cluster1
131,90,cluster1
132,90,cluster1
133,90,cluster1
134,90,cluster1
135,90,cluster1
136,90,cluster1
137,90,cluster1
138,90,cluster1
139,90,cluster1
140,90,cluster1
141,90,cluster1
142,90,cluster1
143,90,cluster1
144,90,cluster1
145,90,cluster1
146,90,cluster1
147,90,cluster1
148,90,cluster1
149,90,cluster1
150,90,cluster1
151,90,cluster1
152,90,cluster1
153,90,cluster1
154,90,cluster1
155,90,cluster1
156,90,cluster1
157,90,cluster1
158,90,cluster1
159,90,cluster1
160,90,cluster1
161,90,cluster1
162,180,cluster0
163,90,cluster1
164,90,cluster1
165,90,cluster1
166,90,cluster1
167,90,cluster1
168,90,cluster1
169,90,cluster1
170,90,cluster1
171,90,cluster1
172,90,cluster1
173,90,cluster1
174,90,cluster1
175,90,cluster1
176,90,cluster1
177,90,cluster1
178,90,cluster1
179,90,cluster1
180,90,cluster1
181,90,cluster1
182,90,cluster1
183,90,cluster1
184,90,cluster1
185,90,cluster1
186,90,cluster1
187,90,cluster1
188,90,cluster1
189,90,cluster1
190,90,cluster1
191,90,cluster1
192,90,cluster1
193,90,cluster1
194,90,cluster1
195,90,cluster1
196,90,cluster1
197,180,cluster0
198,90,cluster1
199,90,cluster1
200,90,cluster1
201,90,cluster1
202,90,cluster1
203,90,cluster1
204,90,cluster1
205,90,cluster1
206,90,cluster1
207,90,cluster1
208,90,cluster1
209,90,cluster1
210,90,cluster1
211,90,cluster1
212,90,cluster1
213,90,cluster1
214,90,cluster1
215,90,cluster1
216,90,cluster1
217,90,cluster1
218,90,cluster1
219,90,cluster1
220,90,cluster1
221,90,cluster1
222,90,cluster1
223,90,cluster1
224,90,cluster1
225,90,cluster1
226,90,cluster1
227,90,cluster1
228,90,cluster1
229,90,cluster1
230,90,cluster1
231,90,cluster1
232,90,cluster1
233,90,cluster1
234,90,cluster1
235,90,cluster1
236,90,cluster1
237,90,cluster1
238,90,cluster1
239,90,cluster1
240,90,cluster1
241,90,cluster1
242,90,cluster1
243,90,cluster1
244,90,cluster1
245,90,cluster1
246,90,cluster1
247,90,cluster1
248,90,cluster1
249,90,cluster1
