Instance_number,length,Cluster
0,3715,cluster0
1,3931,cluster0
2,108,cluster1
3,3715,cluster0
4,3715,cluster0
5,108,cluster1
6,3715,cluster0
7,3715,cluster0
8,3715,cluster0
9,108,cluster1
10,3715,cluster0
11,108,cluster1
12,3715,cluster0
13,108,cluster1
14,3931,cluster0
15,108,cluster1
16,3715,cluster0
17,108,cluster1
18,3715,cluster0
19,3715,cluster0
20,108,cluster1
21,1329,cluster1
22,3715,cluster0
23,3843,cluster0
24,3843,cluster0
25,3843,cluster0
26,108,cluster1
27,3715,cluster0
28,108,cluster1
29,3715,cluster0
30,3843,cluster0
31,108,cluster1
32,3715,cluster0
