Instance_number,length,Cluster
0,5512,cluster0
1,257,cluster1
2,257,cluster1
3,257,cluster1
4,257,cluster1
5,257,cluster1
6,406,cluster1
7,1114,cluster1
8,257,cluster1
9,257,cluster1
10,257,cluster1
11,393,cluster1
12,257,cluster1
13,406,cluster1
14,257,cluster1
15,257,cluster1
16,257,cluster1
17,257,cluster1
18,257,cluster1
19,406,cluster1
20,257,cluster1
21,257,cluster1
22,257,cluster1
23,257,cluster1
24,257,cluster1
25,257,cluster1
26,393,cluster1
27,257,cluster1
28,257,cluster1
29,257,cluster1
30,257,cluster1
31,257,cluster1
32,406,cluster1
33,257,cluster1
34,406,cluster1
35,257,cluster1
36,257,cluster1
37,257,cluster1
38,257,cluster1
39,257,cluster1
40,478,cluster1
41,257,cluster1
42,257,cluster1
43,257,cluster1
44,257,cluster1
45,257,cluster1
46,257,cluster1
47,393,cluster1
48,406,cluster1
49,257,cluster1
50,393,cluster1
51,257,cluster1
52,257,cluster1
53,257,cluster1
54,393,cluster1
55,393,cluster1
56,257,cluster1
57,257,cluster1
58,257,cluster1
59,257,cluster1
60,257,cluster1
61,257,cluster1
62,406,cluster1
63,257,cluster1
64,257,cluster1
65,257,cluster1
66,257,cluster1
67,311,cluster1
68,257,cluster1
69,257,cluster1
70,216,cluster1
71,5442,cluster0
72,257,cluster1
73,406,cluster1
74,1113,cluster1
75,257,cluster1
76,257,cluster1
77,542,cluster1
78,257,cluster1
79,257,cluster1
80,257,cluster1
81,257,cluster1
82,257,cluster1
83,257,cluster1
84,393,cluster1
85,406,cluster1
86,479,cluster1
87,257,cluster1
88,393,cluster1
89,257,cluster1
90,257,cluster1
91,257,cluster1
92,257,cluster1
93,406,cluster1
94,257,cluster1
95,257,cluster1
96,257,cluster1
97,257,cluster1
98,393,cluster1
99,393,cluster1
100,393,cluster1
101,257,cluster1
102,257,cluster1
103,393,cluster1
104,406,cluster1
105,257,cluster1
106,257,cluster1
107,257,cluster1
108,257,cluster1
109,257,cluster1
110,393,cluster1
111,257,cluster1
112,406,cluster1
113,257,cluster1
114,542,cluster1
115,257,cluster1
116,393,cluster1
117,393,cluster1
118,257,cluster1
119,257,cluster1
120,257,cluster1
121,257,cluster1
122,257,cluster1
123,406,cluster1
124,257,cluster1
125,257,cluster1
126,257,cluster1
127,257,cluster1
128,406,cluster1
129,257,cluster1
130,393,cluster1
131,257,cluster1
132,393,cluster1
133,406,cluster1
134,311,cluster1
135,406,cluster1
136,257,cluster1
137,257,cluster1
138,257,cluster1
139,406,cluster1
140,393,cluster1
141,257,cluster1
142,406,cluster1
143,257,cluster1
144,5992,cluster0
145,406,cluster1
146,470,cluster1
147,393,cluster1
148,257,cluster1
149,257,cluster1
150,406,cluster1
151,257,cluster1
152,257,cluster1
153,257,cluster1
154,1302,cluster1
155,406,cluster1
156,257,cluster1
157,406,cluster1
158,257,cluster1
159,257,cluster1
160,257,cluster1
161,257,cluster1
162,406,cluster1
163,257,cluster1
164,257,cluster1
165,257,cluster1
166,393,cluster1
167,393,cluster1
168,257,cluster1
169,257,cluster1
170,257,cluster1
171,257,cluster1
172,257,cluster1
173,257,cluster1
174,257,cluster1
175,257,cluster1
176,257,cluster1
177,257,cluster1
178,257,cluster1
179,257,cluster1
180,257,cluster1
181,257,cluster1
182,257,cluster1
183,406,cluster1
184,257,cluster1
185,257,cluster1
186,406,cluster1
187,257,cluster1
188,393,cluster1
189,257,cluster1
190,406,cluster1
191,257,cluster1
192,257,cluster1
193,257,cluster1
194,257,cluster1
195,393,cluster1
196,257,cluster1
197,406,cluster1
198,257,cluster1
199,257,cluster1
200,393,cluster1
201,257,cluster1
202,257,cluster1
203,393,cluster1
204,257,cluster1
205,257,cluster1
206,473,cluster1
207,257,cluster1
208,257,cluster1
209,393,cluster1
210,257,cluster1
211,501,cluster1
212,257,cluster1
213,257,cluster1
214,393,cluster1
215,257,cluster1
216,257,cluster1
217,257,cluster1
218,5858,cluster0
219,257,cluster1
220,1113,cluster1
221,257,cluster1
222,393,cluster1
223,257,cluster1
224,393,cluster1
225,257,cluster1
226,257,cluster1
227,257,cluster1
228,257,cluster1
229,257,cluster1
230,257,cluster1
231,257,cluster1
232,393,cluster1
233,257,cluster1
234,257,cluster1
235,257,cluster1
236,257,cluster1
237,406,cluster1
238,257,cluster1
239,393,cluster1
240,257,cluster1
241,406,cluster1
242,257,cluster1
243,393,cluster1
244,393,cluster1
245,257,cluster1
246,257,cluster1
247,257,cluster1
248,257,cluster1
249,257,cluster1
250,257,cluster1
251,257,cluster1
252,257,cluster1
253,257,cluster1
254,257,cluster1
255,257,cluster1
256,257,cluster1
257,257,cluster1
258,393,cluster1
259,257,cluster1
260,257,cluster1
261,257,cluster1
262,393,cluster1
263,257,cluster1
264,257,cluster1
265,257,cluster1
266,480,cluster1
267,393,cluster1
268,257,cluster1
269,257,cluster1
270,257,cluster1
271,257,cluster1
272,257,cluster1
273,257,cluster1
274,257,cluster1
