Instance_number,length,Cluster
0,5460,cluster1
1,406,cluster1
2,257,cluster1
3,257,cluster1
4,393,cluster1
5,393,cluster1
6,257,cluster1
7,257,cluster1
8,1113,cluster1
9,257,cluster1
10,257,cluster1
11,406,cluster1
12,257,cluster1
13,257,cluster1
14,406,cluster1
15,257,cluster1
16,257,cluster1
17,257,cluster1
18,257,cluster1
19,257,cluster1
20,393,cluster1
21,501,cluster1
22,257,cluster1
23,479,cluster1
24,257,cluster1
25,257,cluster1
26,406,cluster1
27,257,cluster1
28,257,cluster1
29,257,cluster1
30,257,cluster1
31,257,cluster1
32,393,cluster1
33,257,cluster1
34,257,cluster1
35,257,cluster1
36,257,cluster1
37,406,cluster1
38,257,cluster1
39,257,cluster1
40,257,cluster1
41,406,cluster1
42,257,cluster1
43,257,cluster1
44,257,cluster1
45,257,cluster1
46,406,cluster1
47,257,cluster1
48,257,cluster1
49,257,cluster1
50,257,cluster1
51,406,cluster1
52,257,cluster1
53,257,cluster1
54,257,cluster1
55,257,cluster1
56,406,cluster1
57,257,cluster1
58,257,cluster1
59,257,cluster1
60,257,cluster1
61,257,cluster1
62,257,cluster1
63,257,cluster1
64,257,cluster1
65,393,cluster1
66,406,cluster1
67,257,cluster1
68,311,cluster1
69,257,cluster1
70,393,cluster1
71,257,cluster1
72,257,cluster1
73,406,cluster1
74,355,cluster1
75,5570,cluster1
76,339,cluster1
77,339,cluster1
78,339,cluster1
79,1194,cluster1
80,339,cluster1
81,339,cluster1
82,339,cluster1
83,339,cluster1
84,339,cluster1
85,434,cluster1
86,339,cluster1
87,339,cluster1
88,434,cluster1
89,339,cluster1
90,339,cluster1
91,339,cluster1
92,339,cluster1
93,434,cluster1
94,434,cluster1
95,339,cluster1
96,339,cluster1
97,339,cluster1
98,339,cluster1
99,339,cluster1
100,339,cluster1
101,339,cluster1
102,406,cluster1
103,339,cluster1
104,339,cluster1
105,434,cluster1
106,339,cluster1
107,339,cluster1
108,339,cluster1
109,406,cluster1
110,339,cluster1
111,339,cluster1
112,434,cluster1
113,406,cluster1
114,339,cluster1
115,434,cluster1
116,339,cluster1
117,339,cluster1
118,434,cluster1
119,434,cluster1
120,339,cluster1
121,339,cluster1
122,339,cluster1
123,339,cluster1
124,339,cluster1
125,339,cluster1
126,406,cluster1
127,339,cluster1
128,339,cluster1
129,339,cluster1
130,339,cluster1
131,339,cluster1
132,627,cluster1
133,434,cluster1
134,339,cluster1
135,339,cluster1
136,339,cluster1
137,434,cluster1
138,339,cluster1
139,393,cluster1
140,339,cluster1
141,406,cluster1
142,339,cluster1
143,339,cluster1
144,406,cluster1
145,339,cluster1
146,216,cluster1
147,5635,cluster1
148,339,cluster1
149,339,cluster1
150,1046,cluster1
151,406,cluster1
152,434,cluster1
153,413,cluster1
154,406,cluster1
155,406,cluster1
156,339,cluster1
157,339,cluster1
158,339,cluster1
159,406,cluster1
160,339,cluster1
161,339,cluster1
162,339,cluster1
163,339,cluster1
164,339,cluster1
165,339,cluster1
166,339,cluster1
167,339,cluster1
168,339,cluster1
169,434,cluster1
170,339,cluster1
171,339,cluster1
172,339,cluster1
173,339,cluster1
174,339,cluster1
175,339,cluster1
176,339,cluster1
177,434,cluster1
178,339,cluster1
179,339,cluster1
180,339,cluster1
181,339,cluster1
182,339,cluster1
183,339,cluster1
184,339,cluster1
185,406,cluster1
186,339,cluster1
187,339,cluster1
188,406,cluster1
189,434,cluster1
190,339,cluster1
191,339,cluster1
192,339,cluster1
193,339,cluster1
194,406,cluster1
195,339,cluster1
196,339,cluster1
197,339,cluster1
198,339,cluster1
199,339,cluster1
200,339,cluster1
201,339,cluster1
202,339,cluster1
203,339,cluster1
204,339,cluster1
205,339,cluster1
206,339,cluster1
207,339,cluster1
208,339,cluster1
209,406,cluster1
210,244,cluster1
211,406,cluster1
212,434,cluster1
213,6155,cluster1
214,1112,cluster1
215,542,cluster1
216,257,cluster1
217,257,cluster1
218,393,cluster1
219,393,cluster1
220,257,cluster1
221,257,cluster1
222,393,cluster1
223,257,cluster1
224,393,cluster1
225,257,cluster1
226,50275,cluster1
227,50313,cluster1
228,257,cluster1
229,257,cluster1
230,406,cluster1
231,257,cluster1
232,257,cluster1
233,257,cluster1
234,257,cluster1
235,406,cluster1
236,257,cluster1
237,393,cluster1
238,257,cluster1
239,148114,cluster0
240,257,cluster1
241,257,cluster1
242,406,cluster1
243,393,cluster1
244,257,cluster1
245,542,cluster1
246,257,cluster1
247,257,cluster1
248,257,cluster1
249,257,cluster1
250,257,cluster1
251,257,cluster1
252,257,cluster1
253,257,cluster1
254,257,cluster1
255,257,cluster1
256,406,cluster1
257,257,cluster1
258,257,cluster1
259,406,cluster1
260,257,cluster1
261,257,cluster1
262,257,cluster1
263,257,cluster1
264,257,cluster1
265,257,cluster1
266,406,cluster1
267,257,cluster1
268,257,cluster1
269,352,cluster1
270,257,cluster1
271,257,cluster1
272,257,cluster1
273,257,cluster1
274,257,cluster1
275,406,cluster1
276,257,cluster1
277,257,cluster1
278,257,cluster1
279,393,cluster1
280,393,cluster1
281,257,cluster1
282,257,cluster1
283,257,cluster1
284,257,cluster1
285,406,cluster1
286,257,cluster1
287,257,cluster1
288,257,cluster1
289,257,cluster1
290,257,cluster1
291,393,cluster1
292,257,cluster1
293,257,cluster1
294,257,cluster1
295,257,cluster1
296,393,cluster1
297,393,cluster1
298,257,cluster1
299,941,cluster1
300,393,cluster1
301,257,cluster1
302,393,cluster1
303,406,cluster1
304,393,cluster1
305,406,cluster1
306,257,cluster1
307,257,cluster1
308,393,cluster1
309,257,cluster1
310,504,cluster1
311,6153,cluster1
312,339,cluster1
313,339,cluster1
314,339,cluster1
