Instance_number,length,Cluster
0,3715,cluster0
1,4059,cluster0
2,3715,cluster0
3,3715,cluster0
4,108,cluster0
5,3715,cluster0
6,3843,cluster0
7,108,cluster0
8,3715,cluster0
9,3823,cluster0
10,3843,cluster0
11,108,cluster0
12,3715,cluster0
13,108,cluster0
14,3715,cluster0
15,108,cluster0
16,3715,cluster0
17,3715,cluster0
18,108,cluster0
19,11463,cluster0
20,108,cluster0
21,3823,cluster0
22,3843,cluster0
23,108,cluster0
24,11713,cluster0
25,3514,cluster0
26,108,cluster0
27,3823,cluster0
28,3779,cluster0
29,108,cluster0
30,3715,cluster0
31,108,cluster0
32,9739,cluster0
33,4102,cluster0
34,4195,cluster0
35,3843,cluster0
36,3715,cluster0
37,3951,cluster0
38,108,cluster0
39,3931,cluster0
40,3843,cluster0
41,3731,cluster0
42,108,cluster0
43,3715,cluster0
44,861,cluster0
45,4468,cluster0
46,3715,cluster0
47,108,cluster0
48,3715,cluster0
49,108,cluster0
50,3715,cluster0
