Instance_number,length,Cluster
0,352,cluster1
1,298,cluster1
2,298,cluster1
3,298,cluster1
4,298,cluster1
5,298,cluster1
6,298,cluster1
7,393,cluster1
8,393,cluster1
9,298,cluster1
10,583,cluster1
11,393,cluster1
12,298,cluster1
13,488,cluster1
14,393,cluster1
15,298,cluster1
16,298,cluster1
17,298,cluster1
18,583,cluster1
19,298,cluster1
20,298,cluster1
21,583,cluster1
22,393,cluster1
23,583,cluster1
24,393,cluster1
25,488,cluster1
26,393,cluster1
27,393,cluster1
28,352,cluster1
29,393,cluster1
30,393,cluster1
31,488,cluster1
32,298,cluster1
33,488,cluster1
34,298,cluster1
35,298,cluster1
36,393,cluster1
37,393,cluster1
38,488,cluster1
39,352,cluster1
40,393,cluster1
41,298,cluster1
42,298,cluster1
43,396,cluster1
44,6257,cluster0
45,298,cluster1
46,298,cluster1
47,298,cluster1
48,298,cluster1
49,298,cluster1
50,721,cluster1
51,393,cluster1
52,583,cluster1
53,583,cluster1
54,298,cluster1
55,488,cluster1
56,393,cluster1
57,298,cluster1
58,298,cluster1
59,298,cluster1
60,298,cluster1
61,298,cluster1
62,488,cluster1
63,393,cluster1
64,298,cluster1
65,393,cluster1
66,583,cluster1
67,298,cluster1
68,393,cluster1
69,393,cluster1
70,393,cluster1
71,488,cluster1
72,298,cluster1
73,298,cluster1
74,393,cluster1
75,583,cluster1
76,298,cluster1
77,298,cluster1
78,298,cluster1
79,298,cluster1
80,488,cluster1
81,298,cluster1
82,393,cluster1
83,583,cluster1
84,298,cluster1
85,488,cluster1
86,298,cluster1
87,298,cluster1
88,298,cluster1
89,393,cluster1
90,583,cluster1
91,298,cluster1
92,583,cluster1
93,298,cluster1
94,298,cluster1
95,298,cluster1
96,393,cluster1
97,678,cluster1
98,298,cluster1
99,298,cluster1
100,298,cluster1
101,298,cluster1
102,298,cluster1
103,393,cluster1
104,298,cluster1
105,298,cluster1
106,298,cluster1
107,488,cluster1
108,298,cluster1
109,298,cluster1
110,203,cluster1
111,543,cluster1
112,488,cluster1
113,298,cluster1
114,298,cluster1
115,393,cluster1
116,298,cluster1
117,298,cluster1
