Instance_number,length,Cluster
0,66,cluster1
1,66,cluster1
2,224,cluster0
3,66,cluster1
4,224,cluster0
5,66,cluster1
6,224,cluster0
7,66,cluster1
8,224,cluster0
9,66,cluster1
10,224,cluster0
11,66,cluster1
12,224,cluster0
13,66,cluster1
14,224,cluster0
15,66,cluster1
16,224,cluster0
17,66,cluster1
18,224,cluster0
19,66,cluster1
20,224,cluster0
21,66,cluster1
22,224,cluster0
23,66,cluster1
24,224,cluster0
25,66,cluster1
26,224,cluster0
27,66,cluster1
28,224,cluster0
29,66,cluster1
30,224,cluster0
31,66,cluster1
32,224,cluster0
33,66,cluster1
34,224,cluster0
35,66,cluster1
36,224,cluster0
37,66,cluster1
38,224,cluster0
39,66,cluster1
40,224,cluster0
41,66,cluster1
42,224,cluster0
43,66,cluster1
44,224,cluster0
45,66,cluster1
46,224,cluster0
47,66,cluster1
48,224,cluster0
49,66,cluster1
50,224,cluster0
51,66,cluster1
52,224,cluster0
53,66,cluster1
54,224,cluster0
55,66,cluster1
56,224,cluster0
57,66,cluster1
58,224,cluster0
59,66,cluster1
60,224,cluster0
61,66,cluster1
62,224,cluster0
63,66,cluster1
64,224,cluster0
65,66,cluster1
66,224,cluster0
67,66,cluster1
68,224,cluster0
69,66,cluster1
70,224,cluster0
71,66,cluster1
72,224,cluster0
73,66,cluster1
74,224,cluster0
75,66,cluster1
76,224,cluster0
77,66,cluster1
78,224,cluster0
79,66,cluster1
80,224,cluster0
81,66,cluster1
82,224,cluster0
83,66,cluster1
84,224,cluster0
85,66,cluster1
86,224,cluster0
87,66,cluster1
88,224,cluster0
89,66,cluster1
90,224,cluster0
91,66,cluster1
92,224,cluster0
93,66,cluster1
94,224,cluster0
95,66,cluster1
96,224,cluster0
97,66,cluster1
98,224,cluster0
99,66,cluster1
100,224,cluster0
101,66,cluster1
102,224,cluster0
103,66,cluster1
104,224,cluster0
105,66,cluster1
106,224,cluster0
107,66,cluster1
108,224,cluster0
109,66,cluster1
110,224,cluster0
111,66,cluster1
112,224,cluster0
113,66,cluster1
114,224,cluster0
115,66,cluster1
116,224,cluster0
117,66,cluster1
118,224,cluster0
119,66,cluster1
120,224,cluster0
121,66,cluster1
122,224,cluster0
123,66,cluster1
124,224,cluster0
