Instance_number,length,Cluster
0,965,cluster0
1,3343,cluster0
2,3343,cluster0
3,3343,cluster0
4,3343,cluster0
5,3343,cluster0
6,3343,cluster0
7,3343,cluster0
8,3343,cluster0
9,3343,cluster0
10,3343,cluster0
11,3343,cluster0
12,3343,cluster0
13,3343,cluster0
14,3343,cluster0
15,3343,cluster0
16,3343,cluster0
17,3343,cluster0
18,3343,cluster0
19,3343,cluster0
20,3343,cluster0
21,3343,cluster0
22,3343,cluster0
23,2633,cluster0
24,66,cluster0
25,66,cluster0
26,132,cluster0
27,66,cluster0
28,3343,cluster0
29,3343,cluster0
30,3343,cluster0
31,3343,cluster0
32,3343,cluster0
33,3343,cluster0
34,3343,cluster0
35,3416,cluster0
36,3343,cluster0
37,3343,cluster0
38,3413,cluster0
39,3343,cluster0
40,3343,cluster0
41,3413,cluster0
42,4805,cluster0
43,3343,cluster0
44,4875,cluster0
45,3343,cluster0
46,3343,cluster0
47,3343,cluster0
48,3343,cluster0
49,3343,cluster0
50,3343,cluster0
51,3343,cluster0
52,3413,cluster0
53,3343,cluster0
54,3343,cluster0
55,4735,cluster0
56,3343,cluster0
57,3343,cluster0
58,3343,cluster0
59,3343,cluster0
60,3343,cluster0
61,3343,cluster0
62,3553,cluster0
63,3343,cluster0
64,3421,cluster0
65,3343,cluster0
66,3343,cluster0
67,3343,cluster0
68,3343,cluster0
69,3343,cluster0
70,3343,cluster0
71,3343,cluster0
72,4805,cluster0
73,3343,cluster0
74,4741,cluster0
75,3343,cluster0
76,4805,cluster0
77,3815,cluster0
78,3413,cluster0
79,3343,cluster0
80,5137,cluster0
81,3343,cluster0
82,3343,cluster0
83,3343,cluster0
84,3343,cluster0
85,3343,cluster0
86,3343,cluster0
87,3343,cluster0
88,3343,cluster0
89,3343,cluster0
90,3343,cluster0
91,3413,cluster0
92,3343,cluster0
93,3343,cluster0
94,3343,cluster0
95,3343,cluster0
96,3343,cluster0
97,3343,cluster0
98,3343,cluster0
99,3343,cluster0
100,3343,cluster0
101,3343,cluster0
