Instance_number,length,Cluster
0,4348,cluster0
1,198,cluster1
2,132,cluster1
3,132,cluster1
4,396,cluster1
5,2135,cluster0
6,66,cluster1
7,132,cluster1
8,66,cluster1
9,132,cluster1
10,2303,cluster0
11,66,cluster1
12,66,cluster1
13,132,cluster1
14,66,cluster1
15,2136,cluster0
16,66,cluster1
17,66,cluster1
18,132,cluster1
19,198,cluster1
20,2186,cluster0
21,66,cluster1
22,66,cluster1
23,66,cluster1
24,132,cluster1
25,2070,cluster0
26,132,cluster1
27,66,cluster1
28,66,cluster1
29,132,cluster1
30,2133,cluster0
31,66,cluster1
32,66,cluster1
33,132,cluster1
34,198,cluster1
35,2004,cluster0
36,66,cluster1
37,132,cluster1
38,66,cluster1
39,198,cluster1
40,2202,cluster0
41,66,cluster1
42,132,cluster1
43,66,cluster1
44,132,cluster1
45,2095,cluster0
46,66,cluster1
47,66,cluster1
48,132,cluster1
