Instance_number,length,Cluster
0,5335,cluster0
1,66,cluster0
2,66,cluster0
3,132,cluster0
4,132,cluster0
5,3773,cluster0
6,8049,cluster0
7,7918,cluster0
8,3775,cluster0
9,8050,cluster0
10,3774,cluster0
11,7735,cluster0
12,3774,cluster0
13,7623,cluster0
14,3776,cluster0
15,7760,cluster0
16,3775,cluster0
17,8460,cluster0
18,3781,cluster0
19,7657,cluster0
20,3773,cluster0
21,7769,cluster0
22,3775,cluster0
23,7788,cluster0
24,2353,cluster0
25,22501,cluster0
26,66,cluster0
27,132,cluster0
28,66,cluster0
29,3977,cluster0
30,10844,cluster0
31,3989,cluster0
32,11920,cluster0
33,3956,cluster0
34,10816,cluster0
