Instance_number,length,Cluster
0,1071,cluster0
1,8050,cluster0
2,3781,cluster0
3,7649,cluster0
4,3774,cluster0
5,7690,cluster0
6,5350,cluster0
7,132,cluster0
8,2515,cluster0
9,7455,cluster0
10,198,cluster0
11,3774,cluster0
12,7945,cluster0
13,3777,cluster0
14,7898,cluster0
15,3775,cluster0
16,7752,cluster0
17,3775,cluster0
18,7926,cluster0
19,3775,cluster0
20,8744,cluster0
21,3776,cluster0
22,7646,cluster0
23,3847,cluster0
24,7985,cluster0
25,3780,cluster0
26,7627,cluster0
27,3774,cluster0
28,3775,cluster0
29,7927,cluster0
30,5218,cluster0
31,3841,cluster0
32,7575,cluster0
33,132,cluster0
34,198,cluster0
35,3774,cluster0
36,3774,cluster0
37,7855,cluster0
38,14928,cluster0
39,45855,cluster0
40,17786,cluster0
41,264,cluster0
42,462,cluster0
43,528,cluster0
44,4219,cluster0
45,7706,cluster0
46,3363,cluster0
47,7832,cluster0
48,3773,cluster0
49,8071,cluster0
50,3776,cluster0
51,7372,cluster0
52,5417,cluster0
53,3846,cluster0
54,7743,cluster0
55,66,cluster0
56,198,cluster0
57,3774,cluster0
58,7486,cluster0
59,3774,cluster0
60,7718,cluster0
61,3773,cluster0
62,7519,cluster0
63,3775,cluster0
64,7985,cluster0
65,9089,cluster0
66,7037,cluster0
67,66,cluster0
68,66,cluster0
69,132,cluster0
70,3776,cluster0
71,7866,cluster0
72,3775,cluster0
73,7719,cluster0
74,3773,cluster0
75,7648,cluster0
76,3773,cluster0
77,7804,cluster0
78,3774,cluster0
79,7426,cluster0
80,3773,cluster0
81,7461,cluster0
82,5521,cluster0
83,66,cluster0
84,3840,cluster0
85,7270,cluster0
86,132,cluster0
87,3773,cluster0
88,7385,cluster0
89,3775,cluster0
90,7511,cluster0
91,3775,cluster0
92,7862,cluster0
93,7901,cluster0
94,8544,cluster0
95,66,cluster0
96,132,cluster0
97,132,cluster0
98,3775,cluster0
99,7714,cluster0
100,3773,cluster0
101,7459,cluster0
102,3932,cluster0
103,3818,cluster0
104,8913,cluster0
105,5351,cluster0
106,66,cluster0
107,66,cluster0
108,132,cluster0
109,132,cluster0
110,3774,cluster0
111,8116,cluster0
112,3773,cluster0
113,7516,cluster0
114,3773,cluster0
115,7745,cluster0
116,3774,cluster0
117,8381,cluster0
118,3774,cluster0
119,7491,cluster0
120,3773,cluster0
121,7481,cluster0
122,3773,cluster0
123,7939,cluster0
124,882,cluster0
125,3774,cluster0
126,7466,cluster0
127,3918,cluster0
128,11121,cluster0
129,3981,cluster0
130,10875,cluster0
131,5494,cluster0
132,66,cluster0
133,132,cluster0
134,66,cluster0
135,132,cluster0
136,4043,cluster0
137,11485,cluster0
138,3875,cluster0
139,11083,cluster0
140,3942,cluster0
141,11597,cluster0
142,3947,cluster0
143,11037,cluster0
144,3936,cluster0
145,1592,cluster0
146,12865,cluster0
147,4074,cluster0
148,7816,cluster0
149,4053,cluster0
150,8026,cluster0
151,4048,cluster0
152,5520,cluster0
153,66,cluster0
154,132,cluster0
155,66,cluster0
156,4413,cluster0
157,8775,cluster0
158,4139,cluster0
159,8004,cluster0
160,4065,cluster0
161,4079,cluster0
162,7862,cluster0
163,4075,cluster0
164,7711,cluster0
165,4070,cluster0
166,7923,cluster0
167,8814,cluster0
