@relation Tp-LinkT_51:33:ea_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0,cluster1}

@data
0,84,cluster0
1,126,cluster0
2,84,cluster0
3,84,cluster0
4,210,cluster0
5,42,cluster1
6,42,cluster1
7,42,cluster1
8,42,cluster1
9,84,cluster0
10,42,cluster1
11,84,cluster0
12,42,cluster1
13,126,cluster0
14,84,cluster0
15,84,cluster0
16,84,cluster0
17,84,cluster0
18,84,cluster0
19,84,cluster0
20,42,cluster1
21,42,cluster1
22,42,cluster1
23,42,cluster1
24,42,cluster1
25,42,cluster1
26,84,cluster0
27,84,cluster0
28,84,cluster0
29,84,cluster0
30,84,cluster0
31,126,cluster0
32,84,cluster0
33,126,cluster0
34,84,cluster0
35,126,cluster0
36,84,cluster0
37,84,cluster0
38,126,cluster0
39,84,cluster0
40,168,cluster0
41,84,cluster0
42,42,cluster1
43,42,cluster1
44,84,cluster0
45,42,cluster1
46,42,cluster1
47,42,cluster1
48,42,cluster1
49,42,cluster1
50,126,cluster0
51,42,cluster1
52,42,cluster1
53,126,cluster0
54,42,cluster1
55,42,cluster1
56,42,cluster1
57,84,cluster0
58,84,cluster0
59,84,cluster0
60,42,cluster1
61,84,cluster0
62,168,cluster0
63,42,cluster1
64,84,cluster0
65,84,cluster0
66,84,cluster0
67,42,cluster1
68,84,cluster0
69,126,cluster0
70,126,cluster0
71,84,cluster0
72,168,cluster0
73,84,cluster0
74,126,cluster0
75,84,cluster0
76,84,cluster0
77,84,cluster0
78,84,cluster0
79,42,cluster1
80,42,cluster1
81,42,cluster1
82,42,cluster1
83,42,cluster1
84,42,cluster1
85,84,cluster0
86,84,cluster0
87,42,cluster1
88,84,cluster0
89,42,cluster1
90,84,cluster0
91,84,cluster0
92,42,cluster1
93,42,cluster1
94,126,cluster0
95,42,cluster1
96,42,cluster1
97,84,cluster0
98,42,cluster1
99,84,cluster0
100,84,cluster0
101,84,cluster0
102,84,cluster0
103,84,cluster0
104,84,cluster0
105,84,cluster0
106,84,cluster0
107,84,cluster0
108,84,cluster0
109,42,cluster1
110,42,cluster1
111,42,cluster1
112,42,cluster1
113,42,cluster1
114,42,cluster1
115,42,cluster1
116,42,cluster1
117,42,cluster1
118,84,cluster0
119,84,cluster0
120,84,cluster0
121,84,cluster0
122,84,cluster0
123,168,cluster0
124,42,cluster1
125,126,cluster0
126,84,cluster0
127,126,cluster0
128,42,cluster1
129,42,cluster1
130,42,cluster1
131,84,cluster0
132,42,cluster1
133,42,cluster1
134,126,cluster0
135,42,cluster1
136,42,cluster1
137,42,cluster1
138,84,cluster0
139,42,cluster1
140,84,cluster0
141,84,cluster0
142,126,cluster0
143,42,cluster1
144,42,cluster1
145,42,cluster1
146,42,cluster1
147,42,cluster1
148,42,cluster1
149,42,cluster1
150,84,cluster0
151,42,cluster1
152,42,cluster1
153,42,cluster1
154,84,cluster0
155,84,cluster0
156,84,cluster0
157,84,cluster0
158,84,cluster0
159,42,cluster1
160,42,cluster1
161,84,cluster0
162,84,cluster0
163,42,cluster1
164,42,cluster1
165,42,cluster1
166,42,cluster1
167,84,cluster0
168,42,cluster1
169,42,cluster1
170,84,cluster0
171,42,cluster1
172,42,cluster1
173,42,cluster1
174,42,cluster1
175,84,cluster0
176,42,cluster1
177,42,cluster1
178,42,cluster1
179,84,cluster0
180,126,cluster0
181,42,cluster1
182,84,cluster0
183,126,cluster0
184,42,cluster1
185,42,cluster1
186,42,cluster1
187,42,cluster1
188,84,cluster0
189,126,cluster0
190,84,cluster0
191,84,cluster0
192,126,cluster0
193,42,cluster1
194,42,cluster1
195,42,cluster1
196,42,cluster1
197,42,cluster1
198,84,cluster0
199,42,cluster1
200,42,cluster1
201,42,cluster1
202,42,cluster1
203,42,cluster1
204,42,cluster1
205,42,cluster1
206,126,cluster0
207,42,cluster1
208,84,cluster0
209,126,cluster0
210,126,cluster0
211,126,cluster0
212,84,cluster0
213,84,cluster0
214,42,cluster1
215,42,cluster1
216,42,cluster1
217,42,cluster1
218,42,cluster1
219,42,cluster1
220,42,cluster1
221,42,cluster1
222,42,cluster1
223,84,cluster0
224,42,cluster1
225,84,cluster0
226,42,cluster1
227,84,cluster0
228,42,cluster1
229,42,cluster1
230,42,cluster1
231,42,cluster1
232,42,cluster1
233,84,cluster0
234,84,cluster0
235,84,cluster0
236,84,cluster0
237,84,cluster0
238,84,cluster0
239,126,cluster0
240,84,cluster0
241,126,cluster0
242,84,cluster0
243,126,cluster0
244,126,cluster0
245,84,cluster0
246,210,cluster0
247,84,cluster0
248,42,cluster1
249,84,cluster0
250,84,cluster0
251,42,cluster1
252,42,cluster1
253,42,cluster1
254,42,cluster1
255,42,cluster1
256,42,cluster1
257,42,cluster1
258,42,cluster1
259,42,cluster1
260,42,cluster1
261,84,cluster0
262,42,cluster1
263,42,cluster1
264,126,cluster0
265,168,cluster0
266,42,cluster1
267,42,cluster1
268,126,cluster0
269,168,cluster0
270,42,cluster1
271,42,cluster1
272,42,cluster1
273,42,cluster1
274,42,cluster1
275,42,cluster1
276,84,cluster0
277,84,cluster0
278,42,cluster1
279,42,cluster1
280,126,cluster0
281,84,cluster0
282,42,cluster1
283,126,cluster0
284,42,cluster1
285,42,cluster1
286,126,cluster0
287,42,cluster1
288,42,cluster1
289,84,cluster0
290,84,cluster0
291,84,cluster0
292,84,cluster0
293,42,cluster1
294,42,cluster1
295,84,cluster0
296,84,cluster0
297,42,cluster1
298,42,cluster1
299,42,cluster1
300,42,cluster1
301,42,cluster1
302,42,cluster1
303,42,cluster1
304,42,cluster1
305,42,cluster1
306,84,cluster0
307,126,cluster0
308,42,cluster1
309,126,cluster0
310,42,cluster1
311,42,cluster1
312,84,cluster0
313,126,cluster0
314,42,cluster1
315,42,cluster1
316,84,cluster0
317,42,cluster1
318,126,cluster0
319,42,cluster1
320,42,cluster1
321,42,cluster1
322,168,cluster0
323,42,cluster1
324,84,cluster0
325,84,cluster0
326,84,cluster0
327,84,cluster0
328,84,cluster0
329,126,cluster0
330,126,cluster0
331,168,cluster0
332,84,cluster0
333,126,cluster0
334,84,cluster0
335,84,cluster0
336,84,cluster0
337,84,cluster0
338,42,cluster1
339,84,cluster0
340,42,cluster1
341,126,cluster0
342,84,cluster0
343,84,cluster0
344,42,cluster1
345,42,cluster1
346,42,cluster1
347,42,cluster1
348,42,cluster1
349,84,cluster0
350,84,cluster0
351,84,cluster0
352,84,cluster0
353,84,cluster0
354,84,cluster0
355,84,cluster0
356,42,cluster1
357,84,cluster0
358,84,cluster0
359,42,cluster1
360,42,cluster1
361,42,cluster1
362,42,cluster1
363,84,cluster0
364,42,cluster1
365,42,cluster1
366,42,cluster1
367,42,cluster1
368,42,cluster1
369,42,cluster1
370,84,cluster0
371,84,cluster0
372,84,cluster0
373,84,cluster0
374,84,cluster0
375,126,cluster0
376,84,cluster0
377,126,cluster0
378,126,cluster0
379,42,cluster1
380,42,cluster1
381,42,cluster1
382,42,cluster1
383,84,cluster0
384,42,cluster1
385,42,cluster1
386,42,cluster1
387,84,cluster0
388,42,cluster1
389,42,cluster1
390,42,cluster1
391,42,cluster1
392,42,cluster1
393,84,cluster0
394,42,cluster1
395,42,cluster1
396,42,cluster1
397,84,cluster0
398,84,cluster0
399,42,cluster1
400,84,cluster0
401,42,cluster1
402,168,cluster0
403,42,cluster1
404,42,cluster1
405,42,cluster1
406,42,cluster1
407,42,cluster1
408,42,cluster1
409,42,cluster1
410,42,cluster1
411,42,cluster1
412,42,cluster1
413,84,cluster0
414,42,cluster1
415,84,cluster0
416,126,cluster0
417,84,cluster0
418,84,cluster0
419,84,cluster0
420,42,cluster1
421,42,cluster1
422,42,cluster1
423,84,cluster0
424,42,cluster1
425,84,cluster0
426,42,cluster1
427,42,cluster1
428,42,cluster1
429,42,cluster1
430,168,cluster0
431,84,cluster0
432,126,cluster0
433,84,cluster0
434,42,cluster1
435,42,cluster1
436,42,cluster1
437,84,cluster0
438,42,cluster1
439,42,cluster1
440,84,cluster0
441,84,cluster0
442,84,cluster0
443,84,cluster0
444,84,cluster0
445,84,cluster0
446,84,cluster0
447,84,cluster0
448,84,cluster0
449,42,cluster1
450,84,cluster0
451,84,cluster0
452,42,cluster1
453,42,cluster1
454,42,cluster1
455,42,cluster1
456,42,cluster1
457,42,cluster1
458,42,cluster1
459,84,cluster0
460,84,cluster0
461,126,cluster0
462,84,cluster0
463,42,cluster1
464,42,cluster1
465,42,cluster1
466,84,cluster0
467,42,cluster1
468,42,cluster1
469,42,cluster1
470,42,cluster1
471,42,cluster1
472,42,cluster1
473,42,cluster1
474,42,cluster1
475,84,cluster0
476,84,cluster0
477,42,cluster1
478,42,cluster1
479,42,cluster1
480,42,cluster1
481,42,cluster1
482,42,cluster1
483,84,cluster0
484,42,cluster1
485,84,cluster0
486,84,cluster0
487,84,cluster0
488,84,cluster0
489,84,cluster0
490,42,cluster1
491,42,cluster1
492,42,cluster1
493,84,cluster0
494,168,cluster0
495,84,cluster0
496,126,cluster0
497,84,cluster0
498,168,cluster0
499,126,cluster0
500,42,cluster1
501,84,cluster0
502,84,cluster0
503,168,cluster0
504,84,cluster0
505,42,cluster1
506,42,cluster1
507,42,cluster1
508,84,cluster0
509,42,cluster1
510,42,cluster1
511,84,cluster0
512,84,cluster0
513,84,cluster0
514,84,cluster0
515,42,cluster1
516,42,cluster1
517,42,cluster1
518,42,cluster1
519,84,cluster0
520,84,cluster0
521,168,cluster0
522,126,cluster0
523,84,cluster0
524,84,cluster0
525,42,cluster1
526,42,cluster1
527,84,cluster0
528,84,cluster0
529,42,cluster1
530,42,cluster1
531,42,cluster1
532,42,cluster1
533,42,cluster1
534,42,cluster1
535,42,cluster1
536,42,cluster1
537,42,cluster1
538,42,cluster1
539,42,cluster1
540,42,cluster1
541,42,cluster1
542,42,cluster1
543,42,cluster1
544,42,cluster1
545,84,cluster0
546,84,cluster0
547,84,cluster0
548,84,cluster0
549,42,cluster1
550,42,cluster1
551,84,cluster0
552,42,cluster1
553,42,cluster1
554,84,cluster0
555,84,cluster0
556,84,cluster0
557,84,cluster0
558,84,cluster0
559,84,cluster0
560,84,cluster0
561,84,cluster0
562,84,cluster0
