Instance_number,length,Cluster
0,5671,cluster0
1,339,cluster1
2,339,cluster1
3,339,cluster1
4,339,cluster1
5,339,cluster1
6,339,cluster1
7,1195,cluster1
8,339,cluster1
9,339,cluster1
10,339,cluster1
11,339,cluster1
12,339,cluster1
13,339,cluster1
14,406,cluster1
15,339,cluster1
16,339,cluster1
17,339,cluster1
18,339,cluster1
19,339,cluster1
20,339,cluster1
21,339,cluster1
22,339,cluster1
23,406,cluster1
24,339,cluster1
25,339,cluster1
26,561,cluster1
27,339,cluster1
28,339,cluster1
29,339,cluster1
30,339,cluster1
31,339,cluster1
32,339,cluster1
33,339,cluster1
34,339,cluster1
35,339,cluster1
36,339,cluster1
37,339,cluster1
38,339,cluster1
39,406,cluster1
40,339,cluster1
41,339,cluster1
42,406,cluster1
43,339,cluster1
44,339,cluster1
45,339,cluster1
46,339,cluster1
47,339,cluster1
48,339,cluster1
49,339,cluster1
50,339,cluster1
51,339,cluster1
52,406,cluster1
53,339,cluster1
54,501,cluster1
55,339,cluster1
56,339,cluster1
57,339,cluster1
58,339,cluster1
59,339,cluster1
60,339,cluster1
61,406,cluster1
62,339,cluster1
63,339,cluster1
64,406,cluster1
65,339,cluster1
66,406,cluster1
67,393,cluster1
68,339,cluster1
69,339,cluster1
70,339,cluster1
71,406,cluster1
72,6181,cluster0
73,257,cluster1
74,257,cluster1
75,1161,cluster1
76,257,cluster1
77,257,cluster1
78,406,cluster1
79,393,cluster1
80,393,cluster1
81,257,cluster1
82,393,cluster1
83,257,cluster1
84,406,cluster1
85,257,cluster1
86,629,cluster1
87,257,cluster1
88,257,cluster1
89,257,cluster1
90,406,cluster1
91,257,cluster1
92,257,cluster1
93,257,cluster1
94,257,cluster1
95,257,cluster1
96,257,cluster1
97,257,cluster1
98,257,cluster1
99,257,cluster1
100,257,cluster1
101,257,cluster1
102,257,cluster1
103,406,cluster1
104,542,cluster1
105,257,cluster1
106,393,cluster1
107,257,cluster1
108,257,cluster1
109,257,cluster1
110,257,cluster1
111,501,cluster1
112,257,cluster1
113,257,cluster1
114,257,cluster1
115,257,cluster1
116,393,cluster1
117,257,cluster1
118,501,cluster1
119,257,cluster1
120,257,cluster1
121,257,cluster1
122,257,cluster1
123,257,cluster1
124,406,cluster1
125,406,cluster1
126,257,cluster1
127,257,cluster1
128,257,cluster1
129,393,cluster1
130,257,cluster1
131,257,cluster1
132,257,cluster1
133,257,cluster1
134,257,cluster1
135,311,cluster1
136,257,cluster1
137,257,cluster1
