Instance_number,length,Cluster
0,774,cluster1
1,975,cluster0
2,985,cluster0
3,774,cluster1
4,774,cluster1
5,774,cluster1
6,1166,cluster0
7,774,cluster1
8,774,cluster1
9,774,cluster1
10,975,cluster0
11,985,cluster0
12,774,cluster1
13,774,cluster1
14,774,cluster1
15,1166,cluster0
16,774,cluster1
17,774,cluster1
18,774,cluster1
19,975,cluster0
20,985,cluster0
21,774,cluster1
22,774,cluster1
23,774,cluster1
24,1166,cluster0
25,774,cluster1
26,774,cluster1
27,774,cluster1
28,774,cluster1
29,1166,cluster0
30,774,cluster1
31,774,cluster1
32,774,cluster1
33,1166,cluster0
34,774,cluster1
35,774,cluster1
36,774,cluster1
37,774,cluster1
38,1166,cluster0
39,774,cluster1
40,774,cluster1
41,774,cluster1
42,975,cluster0
43,985,cluster0
44,774,cluster1
45,774,cluster1
46,774,cluster1
47,1166,cluster0
48,774,cluster1
49,774,cluster1
50,774,cluster1
51,975,cluster0
52,985,cluster0
53,774,cluster1
54,774,cluster1
55,774,cluster1
56,1166,cluster0
57,774,cluster1
58,774,cluster1
59,774,cluster1
60,975,cluster0
61,985,cluster0
62,774,cluster1
63,774,cluster1
64,774,cluster1
65,1166,cluster0
66,774,cluster1
67,774,cluster1
68,774,cluster1
69,975,cluster0
70,985,cluster0
71,774,cluster1
72,774,cluster1
73,774,cluster1
74,1166,cluster0
75,774,cluster1
76,774,cluster1
77,774,cluster1
78,774,cluster1
79,1166,cluster0
80,774,cluster1
81,774,cluster1
82,774,cluster1
83,1166,cluster0
84,774,cluster1
85,774,cluster1
86,774,cluster1
87,774,cluster1
88,1166,cluster0
89,774,cluster1
90,774,cluster1
91,774,cluster1
92,975,cluster0
93,985,cluster0
94,774,cluster1
95,774,cluster1
96,774,cluster1
97,1166,cluster0
98,774,cluster1
99,774,cluster1
100,774,cluster1
101,975,cluster0
102,985,cluster0
103,774,cluster1
104,774,cluster1
105,774,cluster1
106,1166,cluster0
107,774,cluster1
108,774,cluster1
109,774,cluster1
110,975,cluster0
111,985,cluster0
112,774,cluster1
113,774,cluster1
114,774,cluster1
115,1166,cluster0
116,774,cluster1
117,774,cluster1
118,774,cluster1
119,975,cluster0
120,985,cluster0
121,774,cluster1
122,774,cluster1
123,774,cluster1
124,1166,cluster0
125,774,cluster1
126,774,cluster1
127,774,cluster1
128,774,cluster1
129,1166,cluster0
130,774,cluster1
131,774,cluster1
132,774,cluster1
133,1166,cluster0
134,774,cluster1
135,774,cluster1
136,774,cluster1
137,774,cluster1
138,1166,cluster0
139,774,cluster1
140,774,cluster1
141,774,cluster1
142,975,cluster0
143,985,cluster0
144,774,cluster1
145,774,cluster1
146,774,cluster1
147,1166,cluster0
148,774,cluster1
149,774,cluster1
150,774,cluster1
151,975,cluster0
152,985,cluster0
153,774,cluster1
154,774,cluster1
155,774,cluster1
156,1166,cluster0
157,774,cluster1
158,774,cluster1
159,774,cluster1
160,975,cluster0
161,985,cluster0
162,774,cluster1
163,774,cluster1
164,774,cluster1
165,1166,cluster0
166,774,cluster1
167,774,cluster1
168,774,cluster1
169,975,cluster0
170,985,cluster0
171,774,cluster1
172,774,cluster1
173,774,cluster1
174,1166,cluster0
175,774,cluster1
176,774,cluster1
177,774,cluster1
178,774,cluster1
179,1166,cluster0
180,774,cluster1
181,774,cluster1
182,774,cluster1
183,1166,cluster0
184,774,cluster1
185,774,cluster1
186,774,cluster1
187,774,cluster1
188,1166,cluster0
189,774,cluster1
190,774,cluster1
191,774,cluster1
192,975,cluster0
193,985,cluster0
194,774,cluster1
195,774,cluster1
196,774,cluster1
197,1166,cluster0
198,774,cluster1
199,774,cluster1
200,774,cluster1
201,975,cluster0
202,985,cluster0
203,774,cluster1
204,774,cluster1
205,774,cluster1
206,1166,cluster0
207,774,cluster1
208,774,cluster1
209,774,cluster1
210,975,cluster0
211,985,cluster0
212,774,cluster1
213,774,cluster1
214,774,cluster1
215,1166,cluster0
216,774,cluster1
217,774,cluster1
218,774,cluster1
219,975,cluster0
220,985,cluster0
221,774,cluster1
222,774,cluster1
223,774,cluster1
224,1166,cluster0
225,774,cluster1
226,774,cluster1
227,774,cluster1
228,774,cluster1
229,1166,cluster0
230,774,cluster1
231,774,cluster1
232,774,cluster1
233,1166,cluster0
234,774,cluster1
235,774,cluster1
236,774,cluster1
237,774,cluster1
238,1166,cluster0
239,774,cluster1
240,774,cluster1
241,774,cluster1
242,975,cluster0
243,985,cluster0
244,774,cluster1
245,774,cluster1
246,774,cluster1
247,1166,cluster0
248,774,cluster1
249,774,cluster1
250,774,cluster1
251,975,cluster0
252,985,cluster0
253,774,cluster1
254,774,cluster1
255,774,cluster1
256,1166,cluster0
257,774,cluster1
258,774,cluster1
259,774,cluster1
260,975,cluster0
261,985,cluster0
262,774,cluster1
263,774,cluster1
264,774,cluster1
265,1166,cluster0
266,774,cluster1
267,774,cluster1
268,774,cluster1
269,975,cluster0
