Instance_number,length,Cluster
0,19092,cluster0
1,14166,cluster0
2,15281,cluster0
3,16130,cluster0
4,14633,cluster0
5,1724,cluster1
6,2986,cluster1
7,2596,cluster1
8,3462,cluster1
9,5833,cluster1
10,13836,cluster0
11,4380,cluster1
12,4902,cluster1
13,10672,cluster1
14,12972,cluster0
15,10267,cluster1
16,4601,cluster1
17,1938,cluster1
18,3889,cluster1
19,10395,cluster1
20,14016,cluster0
21,12227,cluster0
22,18409,cluster0
23,9908,cluster1
24,1311,cluster1
25,22127,cluster0
26,16592,cluster0
27,26894,cluster0
28,8593,cluster1
29,10159,cluster1
30,18461,cluster0
31,4732,cluster1
32,5641,cluster1
33,16900,cluster0
34,21582,cluster0
35,14616,cluster0
