@relation Tp-LinkT_51:33:ea_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0,cluster1}

@data
0,42,cluster1
1,84,cluster0
2,84,cluster0
3,42,cluster1
4,168,cluster0
5,84,cluster0
6,84,cluster0
7,84,cluster0
8,42,cluster1
9,42,cluster1
10,84,cluster0
11,42,cluster1
12,84,cluster0
13,42,cluster1
14,84,cluster0
15,42,cluster1
16,42,cluster1
17,42,cluster1
18,42,cluster1
19,42,cluster1
20,84,cluster0
21,84,cluster0
22,42,cluster1
23,42,cluster1
24,84,cluster0
25,126,cluster0
26,84,cluster0
27,84,cluster0
28,42,cluster1
29,42,cluster1
30,42,cluster1
31,42,cluster1
32,84,cluster0
33,42,cluster1
34,42,cluster1
35,42,cluster1
36,84,cluster0
37,84,cluster0
38,168,cluster0
39,126,cluster0
40,126,cluster0
41,126,cluster0
42,42,cluster1
43,84,cluster0
44,42,cluster1
45,84,cluster0
46,84,cluster0
47,168,cluster0
48,126,cluster0
49,126,cluster0
50,126,cluster0
51,126,cluster0
52,42,cluster1
53,42,cluster1
54,42,cluster1
55,42,cluster1
56,84,cluster0
57,42,cluster1
58,84,cluster0
59,84,cluster0
60,84,cluster0
61,84,cluster0
62,42,cluster1
63,84,cluster0
64,42,cluster1
65,84,cluster0
66,84,cluster0
67,84,cluster0
68,126,cluster0
69,168,cluster0
70,126,cluster0
71,84,cluster0
72,84,cluster0
73,42,cluster1
74,42,cluster1
75,84,cluster0
76,42,cluster1
77,42,cluster1
78,42,cluster1
79,42,cluster1
80,42,cluster1
81,42,cluster1
82,84,cluster0
83,42,cluster1
84,84,cluster0
85,42,cluster1
86,42,cluster1
87,84,cluster0
88,84,cluster0
89,84,cluster0
90,84,cluster0
91,42,cluster1
92,126,cluster0
93,84,cluster0
94,84,cluster0
95,84,cluster0
96,84,cluster0
97,42,cluster1
98,42,cluster1
99,42,cluster1
100,42,cluster1
101,42,cluster1
102,84,cluster0
103,42,cluster1
104,42,cluster1
105,42,cluster1
106,84,cluster0
107,84,cluster0
108,84,cluster0
109,84,cluster0
110,84,cluster0
111,84,cluster0
112,84,cluster0
113,84,cluster0
114,84,cluster0
115,84,cluster0
116,84,cluster0
117,42,cluster1
118,42,cluster1
119,42,cluster1
120,42,cluster1
121,42,cluster1
122,84,cluster0
123,84,cluster0
124,42,cluster1
125,42,cluster1
126,42,cluster1
127,84,cluster0
128,84,cluster0
129,84,cluster0
130,84,cluster0
131,42,cluster1
132,42,cluster1
133,84,cluster0
134,84,cluster0
135,42,cluster1
136,84,cluster0
137,168,cluster0
138,126,cluster0
139,42,cluster1
140,126,cluster0
141,126,cluster0
142,42,cluster1
143,42,cluster1
144,84,cluster0
145,42,cluster1
146,42,cluster1
147,42,cluster1
148,42,cluster1
149,84,cluster0
150,42,cluster1
151,42,cluster1
152,84,cluster0
153,84,cluster0
154,42,cluster1
155,84,cluster0
156,126,cluster0
157,42,cluster1
158,42,cluster1
159,42,cluster1
160,42,cluster1
161,42,cluster1
162,42,cluster1
163,42,cluster1
164,42,cluster1
165,42,cluster1
166,42,cluster1
167,42,cluster1
168,84,cluster0
169,42,cluster1
170,42,cluster1
171,42,cluster1
172,84,cluster0
173,84,cluster0
174,84,cluster0
175,84,cluster0
176,84,cluster0
177,84,cluster0
178,84,cluster0
179,84,cluster0
180,84,cluster0
181,42,cluster1
182,84,cluster0
183,42,cluster1
184,42,cluster1
185,42,cluster1
186,42,cluster1
187,42,cluster1
188,84,cluster0
189,42,cluster1
190,84,cluster0
191,126,cluster0
192,42,cluster1
193,42,cluster1
194,42,cluster1
195,42,cluster1
196,42,cluster1
197,42,cluster1
198,42,cluster1
199,84,cluster0
200,42,cluster1
201,42,cluster1
202,84,cluster0
203,84,cluster0
204,84,cluster0
205,42,cluster1
206,84,cluster0
207,42,cluster1
208,42,cluster1
209,42,cluster1
210,42,cluster1
211,42,cluster1
212,42,cluster1
213,42,cluster1
214,42,cluster1
215,42,cluster1
216,84,cluster0
217,42,cluster1
218,42,cluster1
219,84,cluster0
220,42,cluster1
221,42,cluster1
222,42,cluster1
223,42,cluster1
224,42,cluster1
225,42,cluster1
226,42,cluster1
227,126,cluster0
228,42,cluster1
229,84,cluster0
230,84,cluster0
231,84,cluster0
232,84,cluster0
233,84,cluster0
234,84,cluster0
235,84,cluster0
236,84,cluster0
237,84,cluster0
238,84,cluster0
239,42,cluster1
240,42,cluster1
241,42,cluster1
242,42,cluster1
243,42,cluster1
244,42,cluster1
245,42,cluster1
246,84,cluster0
247,126,cluster0
248,42,cluster1
249,126,cluster0
250,126,cluster0
251,84,cluster0
252,126,cluster0
253,42,cluster1
254,84,cluster0
255,84,cluster0
256,168,cluster0
257,42,cluster1
258,42,cluster1
259,84,cluster0
260,168,cluster0
261,168,cluster0
262,42,cluster1
263,42,cluster1
264,126,cluster0
265,126,cluster0
266,42,cluster1
267,84,cluster0
268,42,cluster1
269,42,cluster1
270,42,cluster1
271,42,cluster1
272,84,cluster0
273,42,cluster1
274,42,cluster1
275,42,cluster1
276,84,cluster0
277,42,cluster1
278,42,cluster1
279,42,cluster1
280,84,cluster0
281,84,cluster0
282,42,cluster1
283,84,cluster0
284,84,cluster0
285,42,cluster1
286,84,cluster0
287,42,cluster1
288,42,cluster1
289,42,cluster1
290,84,cluster0
291,84,cluster0
292,126,cluster0
293,84,cluster0
294,84,cluster0
295,126,cluster0
296,84,cluster0
297,126,cluster0
298,126,cluster0
299,126,cluster0
300,42,cluster1
301,42,cluster1
302,42,cluster1
303,42,cluster1
304,84,cluster0
305,42,cluster1
306,42,cluster1
307,84,cluster0
308,126,cluster0
309,42,cluster1
310,42,cluster1
311,42,cluster1
312,42,cluster1
313,42,cluster1
314,42,cluster1
315,84,cluster0
316,42,cluster1
317,42,cluster1
318,42,cluster1
319,42,cluster1
320,84,cluster0
321,126,cluster0
322,84,cluster0
323,210,cluster0
324,84,cluster0
325,84,cluster0
326,84,cluster0
327,84,cluster0
328,84,cluster0
329,84,cluster0
330,42,cluster1
331,42,cluster1
332,42,cluster1
333,84,cluster0
334,42,cluster1
335,42,cluster1
336,84,cluster0
337,84,cluster0
338,84,cluster0
339,84,cluster0
340,42,cluster1
341,42,cluster1
342,42,cluster1
343,42,cluster1
344,84,cluster0
345,42,cluster1
346,42,cluster1
347,42,cluster1
348,42,cluster1
349,42,cluster1
350,84,cluster0
351,84,cluster0
352,84,cluster0
353,84,cluster0
354,84,cluster0
355,42,cluster1
356,42,cluster1
357,42,cluster1
358,42,cluster1
359,42,cluster1
360,84,cluster0
361,84,cluster0
362,126,cluster0
363,126,cluster0
364,168,cluster0
365,42,cluster1
366,42,cluster1
367,42,cluster1
368,42,cluster1
369,42,cluster1
370,84,cluster0
371,42,cluster1
372,42,cluster1
373,84,cluster0
374,42,cluster1
375,42,cluster1
376,84,cluster0
377,42,cluster1
378,42,cluster1
379,126,cluster0
380,126,cluster0
381,84,cluster0
382,84,cluster0
383,84,cluster0
384,42,cluster1
385,84,cluster0
386,42,cluster1
387,42,cluster1
388,126,cluster0
389,126,cluster0
390,84,cluster0
391,84,cluster0
392,126,cluster0
393,126,cluster0
394,42,cluster1
395,42,cluster1
396,42,cluster1
397,84,cluster0
398,42,cluster1
399,42,cluster1
400,42,cluster1
401,42,cluster1
402,42,cluster1
403,42,cluster1
404,84,cluster0
405,84,cluster0
406,84,cluster0
407,84,cluster0
408,126,cluster0
409,84,cluster0
410,210,cluster0
411,168,cluster0
412,126,cluster0
413,84,cluster0
414,42,cluster1
415,42,cluster1
416,42,cluster1
417,42,cluster1
418,84,cluster0
419,168,cluster0
420,126,cluster0
421,84,cluster0
422,84,cluster0
423,84,cluster0
424,42,cluster1
425,42,cluster1
426,42,cluster1
427,84,cluster0
428,42,cluster1
429,42,cluster1
430,42,cluster1
431,42,cluster1
432,42,cluster1
433,42,cluster1
434,84,cluster0
435,84,cluster0
436,84,cluster0
437,84,cluster0
438,42,cluster1
439,42,cluster1
440,84,cluster0
441,42,cluster1
442,42,cluster1
443,42,cluster1
444,84,cluster0
445,126,cluster0
446,126,cluster0
447,126,cluster0
448,42,cluster1
449,84,cluster0
450,42,cluster1
451,126,cluster0
452,42,cluster1
