Instance_number,length,Cluster
0,6002,cluster0
1,298,cluster1
2,488,cluster1
3,298,cluster1
4,298,cluster1
5,298,cluster1
6,298,cluster1
7,393,cluster1
8,1311,cluster1
9,488,cluster1
10,298,cluster1
11,298,cluster1
12,298,cluster1
13,298,cluster1
14,298,cluster1
15,298,cluster1
16,488,cluster1
17,298,cluster1
18,488,cluster1
19,298,cluster1
20,298,cluster1
21,298,cluster1
22,488,cluster1
23,298,cluster1
24,298,cluster1
25,298,cluster1
26,298,cluster1
27,488,cluster1
28,298,cluster1
29,298,cluster1
30,298,cluster1
31,488,cluster1
32,298,cluster1
33,488,cluster1
34,298,cluster1
35,518,cluster1
36,298,cluster1
37,298,cluster1
38,298,cluster1
39,298,cluster1
40,298,cluster1
41,488,cluster1
42,298,cluster1
43,488,cluster1
44,298,cluster1
45,298,cluster1
46,298,cluster1
47,488,cluster1
48,298,cluster1
49,298,cluster1
50,298,cluster1
51,488,cluster1
52,298,cluster1
53,298,cluster1
54,298,cluster1
55,298,cluster1
56,393,cluster1
57,488,cluster1
58,393,cluster1
59,298,cluster1
60,298,cluster1
61,298,cluster1
62,298,cluster1
63,298,cluster1
64,298,cluster1
65,298,cluster1
66,488,cluster1
67,298,cluster1
68,311,cluster1
69,583,cluster1
70,393,cluster1
71,488,cluster1
72,278,cluster1
73,6240,cluster0
74,298,cluster1
75,298,cluster1
76,298,cluster1
77,298,cluster1
78,298,cluster1
79,393,cluster1
80,298,cluster1
81,298,cluster1
82,298,cluster1
83,1058,cluster1
84,488,cluster1
85,298,cluster1
86,298,cluster1
87,298,cluster1
88,393,cluster1
89,298,cluster1
90,298,cluster1
91,298,cluster1
92,298,cluster1
93,298,cluster1
94,488,cluster1
95,298,cluster1
96,298,cluster1
97,488,cluster1
98,298,cluster1
99,298,cluster1
100,298,cluster1
101,298,cluster1
102,298,cluster1
103,298,cluster1
104,298,cluster1
105,298,cluster1
106,298,cluster1
107,298,cluster1
108,298,cluster1
109,583,cluster1
110,393,cluster1
111,298,cluster1
112,298,cluster1
113,298,cluster1
114,298,cluster1
115,583,cluster1
116,298,cluster1
117,298,cluster1
118,298,cluster1
119,298,cluster1
120,298,cluster1
121,298,cluster1
122,298,cluster1
123,298,cluster1
124,298,cluster1
125,488,cluster1
126,298,cluster1
127,298,cluster1
128,298,cluster1
129,298,cluster1
130,298,cluster1
131,393,cluster1
132,393,cluster1
133,298,cluster1
134,298,cluster1
135,298,cluster1
136,488,cluster1
137,298,cluster1
138,298,cluster1
139,298,cluster1
140,488,cluster1
141,298,cluster1
142,298,cluster1
143,257,cluster1
144,488,cluster1
145,393,cluster1
146,298,cluster1
147,396,cluster1
148,6417,cluster0
149,298,cluster1
150,488,cluster1
151,298,cluster1
152,298,cluster1
153,298,cluster1
154,298,cluster1
155,298,cluster1
156,298,cluster1
157,488,cluster1
158,298,cluster1
159,298,cluster1
160,298,cluster1
161,298,cluster1
162,884,cluster1
163,488,cluster1
164,298,cluster1
165,298,cluster1
166,393,cluster1
167,488,cluster1
168,393,cluster1
169,488,cluster1
170,298,cluster1
171,298,cluster1
172,425,cluster1
173,488,cluster1
174,298,cluster1
175,298,cluster1
176,488,cluster1
177,298,cluster1
178,298,cluster1
179,488,cluster1
180,298,cluster1
181,393,cluster1
182,393,cluster1
183,298,cluster1
184,298,cluster1
185,298,cluster1
186,298,cluster1
187,393,cluster1
188,298,cluster1
189,298,cluster1
190,678,cluster1
191,298,cluster1
192,298,cluster1
