Instance_number,length,Cluster
0,162,cluster1
1,3755,cluster0
2,3771,cluster0
3,182,cluster1
4,3755,cluster0
5,3755,cluster0
6,3755,cluster0
7,3755,cluster0
8,182,cluster1
9,3917,cluster0
10,3755,cluster0
11,3647,cluster0
12,108,cluster1
13,182,cluster1
14,3755,cluster0
15,182,cluster1
16,3755,cluster0
17,472,cluster1
18,1009,cluster1
19,256,cluster1
20,3755,cluster0
21,182,cluster1
22,3755,cluster0
23,3755,cluster0
24,182,cluster1
25,3755,cluster0
26,182,cluster1
27,256,cluster1
28,3755,cluster0
29,3755,cluster0
30,3755,cluster0
31,310,cluster1
32,3755,cluster0
33,3755,cluster0
34,3755,cluster0
35,310,cluster1
36,3755,cluster0
37,3755,cluster0
38,3755,cluster0
39,3755,cluster0
40,3755,cluster0
41,256,cluster1
42,4508,cluster0
43,3755,cluster0
44,3917,cluster0
45,3971,cluster0
46,3755,cluster0
