Instance_number,length,Cluster
0,3877,cluster0
1,182,cluster0
2,3755,cluster0
3,256,cluster0
4,3933,cluster0
5,182,cluster0
6,3755,cluster0
7,3755,cluster0
8,3755,cluster0
9,256,cluster0
10,1009,cluster0
11,3755,cluster0
12,3755,cluster0
13,3755,cluster0
14,3755,cluster0
15,3755,cluster0
16,3755,cluster0
17,3755,cluster0
18,4133,cluster0
19,148,cluster0
20,4124,cluster0
21,3755,cluster0
22,3755,cluster0
23,3755,cluster0
24,3755,cluster0
25,3933,cluster0
26,182,cluster0
27,3917,cluster0
28,3917,cluster0
29,3755,cluster0
30,3755,cluster0
31,10979,cluster0
32,108,cluster0
33,3755,cluster0
34,4133,cluster0
35,3755,cluster0
36,182,cluster0
37,3755,cluster0
38,3971,cluster0
39,3863,cluster0
40,3755,cluster0
41,256,cluster0
42,1009,cluster0
43,3755,cluster0
44,3755,cluster0
