Instance_number,length,Cluster
0,882,cluster0
1,88,cluster1
2,980,cluster0
3,980,cluster0
4,980,cluster0
5,88,cluster1
6,980,cluster0
7,980,cluster0
8,980,cluster0
9,88,cluster1
10,980,cluster0
11,88,cluster1
12,980,cluster0
13,980,cluster0
14,75,cluster1
15,88,cluster1
16,980,cluster0
17,980,cluster0
18,980,cluster0
19,88,cluster1
20,980,cluster0
21,980,cluster0
22,980,cluster0
23,88,cluster1
24,980,cluster0
25,980,cluster0
26,980,cluster0
27,88,cluster1
28,980,cluster0
29,980,cluster0
30,980,cluster0
31,88,cluster1
32,980,cluster0
33,88,cluster1
34,980,cluster0
35,1078,cluster0
36,980,cluster0
37,88,cluster1
38,980,cluster0
39,75,cluster1
40,980,cluster0
41,980,cluster0
42,88,cluster1
43,980,cluster0
44,980,cluster0
45,980,cluster0
46,88,cluster1
47,980,cluster0
48,322,cluster1
49,980,cluster0
50,980,cluster0
51,88,cluster1
52,980,cluster0
53,980,cluster0
54,980,cluster0
55,88,cluster1
56,980,cluster0
57,980,cluster0
58,980,cluster0
59,150,cluster1
60,980,cluster0
61,980,cluster0
62,980,cluster0
63,88,cluster1
64,980,cluster0
65,980,cluster0
66,980,cluster0
67,88,cluster1
68,980,cluster0
69,980,cluster0
70,980,cluster0
71,88,cluster1
72,980,cluster0
73,980,cluster0
74,980,cluster0
75,88,cluster1
76,980,cluster0
77,88,cluster1
78,980,cluster0
79,86,cluster1
80,88,cluster1
81,980,cluster0
82,75,cluster1
83,1058,cluster0
84,980,cluster0
85,980,cluster0
86,1058,cluster0
87,980,cluster0
88,980,cluster0
89,1058,cluster0
90,980,cluster0
91,980,cluster0
92,1058,cluster0
93,980,cluster0
94,980,cluster0
95,1058,cluster0
96,88,cluster1
97,980,cluster0
98,322,cluster1
99,75,cluster1
100,88,cluster1
101,980,cluster0
102,1078,cluster0
103,980,cluster0
104,980,cluster0
105,1078,cluster0
106,980,cluster0
107,980,cluster0
108,1078,cluster0
109,980,cluster0
110,980,cluster0
111,1078,cluster0
112,980,cluster0
113,980,cluster0
114,980,cluster0
