Instance_number,length,Cluster
0,882,cluster0
1,88,cluster1
2,980,cluster0
3,980,cluster0
4,980,cluster0
5,88,cluster1
6,980,cluster0
7,980,cluster0
8,980,cluster0
9,88,cluster1
10,980,cluster0
11,980,cluster0
12,980,cluster0
13,88,cluster1
14,980,cluster0
15,88,cluster1
16,1960,cluster0
17,88,cluster1
18,980,cluster0
19,88,cluster1
20,1032,cluster0
21,980,cluster0
22,980,cluster0
23,88,cluster1
24,980,cluster0
25,980,cluster0
26,980,cluster0
27,88,cluster1
28,980,cluster0
29,980,cluster0
30,980,cluster0
31,88,cluster1
32,980,cluster0
33,980,cluster0
34,980,cluster0
35,88,cluster1
36,980,cluster0
37,980,cluster0
38,980,cluster0
39,980,cluster0
40,88,cluster1
41,980,cluster0
42,75,cluster1
43,980,cluster0
44,980,cluster0
45,88,cluster1
46,980,cluster0
47,322,cluster1
48,980,cluster0
49,980,cluster0
50,88,cluster1
51,980,cluster0
52,980,cluster0
53,980,cluster0
54,88,cluster1
55,980,cluster0
56,980,cluster0
57,980,cluster0
58,88,cluster1
59,980,cluster0
60,980,cluster0
61,980,cluster0
62,88,cluster1
63,980,cluster0
64,88,cluster1
65,75,cluster1
66,980,cluster0
67,980,cluster0
68,88,cluster1
69,980,cluster0
70,980,cluster0
71,980,cluster0
72,88,cluster1
73,980,cluster0
74,980,cluster0
75,980,cluster0
76,88,cluster1
77,980,cluster0
78,980,cluster0
79,980,cluster0
80,88,cluster1
81,980,cluster0
82,1960,cluster0
83,980,cluster0
84,88,cluster1
85,980,cluster0
86,75,cluster1
87,980,cluster0
88,980,cluster0
89,88,cluster1
90,980,cluster0
91,980,cluster0
92,980,cluster0
93,88,cluster1
94,980,cluster0
95,980,cluster0
96,980,cluster0
97,88,cluster1
98,980,cluster0
99,980,cluster0
100,980,cluster0
101,88,cluster1
102,980,cluster0
103,1960,cluster0
104,980,cluster0
105,88,cluster1
106,980,cluster0
107,75,cluster1
108,980,cluster0
109,980,cluster0
110,88,cluster1
111,980,cluster0
112,980,cluster0
113,980,cluster0
114,88,cluster1
115,980,cluster0
