Instance_number,length,Cluster
0,162,cluster0
1,3755,cluster0
2,3755,cluster0
3,3755,cluster0
4,3755,cluster0
5,3755,cluster0
6,3917,cluster0
7,3755,cluster0
8,3917,cluster0
9,3917,cluster0
10,3755,cluster0
11,3755,cluster0
12,3755,cluster0
13,148,cluster0
14,108,cluster0
15,3755,cluster0
16,256,cluster0
17,1009,cluster0
18,3771,cluster0
19,11059,cluster0
20,108,cluster0
21,182,cluster0
22,3755,cluster0
23,3917,cluster0
24,3933,cluster0
25,3755,cluster0
26,256,cluster0
27,1083,cluster0
28,3755,cluster0
29,3917,cluster0
30,182,cluster0
