Instance_number,length,Cluster
0,54,cluster1
1,3755,cluster0
2,509,cluster1
3,1009,cluster1
4,202,cluster1
5,2077,cluster1
6,3771,cluster0
7,3917,cluster0
8,4133,cluster0
9,3917,cluster0
10,182,cluster1
11,3917,cluster0
12,3755,cluster0
13,3917,cluster0
14,182,cluster1
15,3755,cluster0
16,3971,cluster0
17,3755,cluster0
18,3917,cluster0
19,3755,cluster0
20,182,cluster1
21,3971,cluster0
22,3917,cluster0
23,3755,cluster0
24,182,cluster1
25,3755,cluster0
26,182,cluster1
27,3755,cluster0
28,182,cluster1
29,3755,cluster0
30,3917,cluster0
31,310,cluster1
32,935,cluster1
33,3755,cluster0
34,3933,cluster0
35,3755,cluster0
36,256,cluster1
37,3755,cluster0
38,182,cluster1
39,3755,cluster0
40,3803,cluster0
41,3971,cluster0
42,182,cluster1
43,3917,cluster0
44,182,cluster1
45,3755,cluster0
46,3917,cluster0
47,3755,cluster0
48,256,cluster1
49,1137,cluster1
50,3755,cluster0
51,4041,cluster0
52,3917,cluster0
53,3755,cluster0
54,182,cluster1
55,3755,cluster0
56,3755,cluster0
57,182,cluster1
58,3755,cluster0
59,182,cluster1
60,3755,cluster0
61,3917,cluster0
62,273,cluster1
63,3755,cluster0
64,182,cluster1
65,3755,cluster0
