Instance_number,length,Cluster
0,593,cluster1
1,774,cluster1
2,774,cluster1
3,1166,cluster0
4,774,cluster1
5,774,cluster1
6,774,cluster1
7,774,cluster1
8,1166,cluster0
9,774,cluster1
10,774,cluster1
11,774,cluster1
12,1166,cluster0
13,774,cluster1
14,774,cluster1
15,774,cluster1
16,774,cluster1
17,1166,cluster0
18,774,cluster1
19,774,cluster1
20,774,cluster1
21,774,cluster1
22,1166,cluster0
23,774,cluster1
24,774,cluster1
25,774,cluster1
26,1166,cluster0
27,774,cluster1
28,774,cluster1
29,774,cluster1
30,774,cluster1
31,1166,cluster0
32,774,cluster1
33,774,cluster1
34,774,cluster1
35,1166,cluster0
36,774,cluster1
37,774,cluster1
38,774,cluster1
39,774,cluster1
40,1166,cluster0
41,774,cluster1
42,774,cluster1
43,774,cluster1
44,1166,cluster0
45,774,cluster1
46,774,cluster1
47,774,cluster1
48,774,cluster1
49,1166,cluster0
50,774,cluster1
51,774,cluster1
52,774,cluster1
53,1166,cluster0
54,774,cluster1
55,774,cluster1
56,774,cluster1
57,774,cluster1
58,1166,cluster0
59,774,cluster1
60,774,cluster1
61,774,cluster1
62,1166,cluster0
63,774,cluster1
64,774,cluster1
65,774,cluster1
66,774,cluster1
67,1166,cluster0
68,774,cluster1
69,774,cluster1
70,774,cluster1
71,774,cluster1
72,1166,cluster0
73,774,cluster1
74,774,cluster1
75,774,cluster1
76,1166,cluster0
77,774,cluster1
78,774,cluster1
79,774,cluster1
80,774,cluster1
81,1166,cluster0
82,774,cluster1
83,774,cluster1
84,774,cluster1
85,1166,cluster0
86,774,cluster1
87,774,cluster1
88,774,cluster1
89,774,cluster1
90,1166,cluster0
91,774,cluster1
92,774,cluster1
93,774,cluster1
94,1166,cluster0
95,774,cluster1
96,774,cluster1
97,774,cluster1
98,774,cluster1
99,1166,cluster0
100,774,cluster1
101,774,cluster1
102,774,cluster1
103,1166,cluster0
104,774,cluster1
105,774,cluster1
106,774,cluster1
107,774,cluster1
108,1166,cluster0
109,774,cluster1
110,774,cluster1
111,774,cluster1
112,1166,cluster0
113,774,cluster1
114,774,cluster1
115,774,cluster1
116,774,cluster1
117,1166,cluster0
118,774,cluster1
119,774,cluster1
120,774,cluster1
121,774,cluster1
122,1166,cluster0
123,774,cluster1
124,774,cluster1
125,774,cluster1
126,1166,cluster0
127,774,cluster1
128,774,cluster1
129,774,cluster1
130,774,cluster1
131,1166,cluster0
132,774,cluster1
133,774,cluster1
134,774,cluster1
135,1166,cluster0
136,774,cluster1
137,774,cluster1
138,774,cluster1
139,774,cluster1
140,1166,cluster0
141,774,cluster1
142,774,cluster1
143,774,cluster1
144,1166,cluster0
145,774,cluster1
146,774,cluster1
147,774,cluster1
148,774,cluster1
149,1166,cluster0
150,774,cluster1
151,774,cluster1
152,774,cluster1
153,1166,cluster0
154,774,cluster1
155,774,cluster1
156,774,cluster1
157,774,cluster1
158,1166,cluster0
159,1166,cluster0
160,774,cluster1
161,774,cluster1
162,774,cluster1
163,1166,cluster0
164,774,cluster1
165,774,cluster1
166,774,cluster1
167,1166,cluster0
168,774,cluster1
169,774,cluster1
170,774,cluster1
171,774,cluster1
172,1166,cluster0
173,774,cluster1
174,774,cluster1
175,774,cluster1
176,1166,cluster0
177,774,cluster1
178,774,cluster1
179,774,cluster1
180,774,cluster1
181,1166,cluster0
182,774,cluster1
183,774,cluster1
184,774,cluster1
185,1166,cluster0
186,774,cluster1
187,774,cluster1
188,774,cluster1
189,774,cluster1
190,1166,cluster0
191,774,cluster1
192,774,cluster1
193,774,cluster1
194,1166,cluster0
195,774,cluster1
196,774,cluster1
197,774,cluster1
198,774,cluster1
199,1166,cluster0
200,774,cluster1
201,774,cluster1
202,774,cluster1
203,1166,cluster0
204,774,cluster1
205,774,cluster1
206,774,cluster1
207,774,cluster1
208,1166,cluster0
209,774,cluster1
210,774,cluster1
211,774,cluster1
212,975,cluster0
213,985,cluster0
214,774,cluster1
215,774,cluster1
216,774,cluster1
217,1166,cluster0
218,774,cluster1
219,774,cluster1
220,774,cluster1
221,774,cluster1
222,1166,cluster0
223,774,cluster1
224,774,cluster1
225,774,cluster1
226,1166,cluster0
227,774,cluster1
228,774,cluster1
229,774,cluster1
230,774,cluster1
231,1166,cluster0
232,774,cluster1
233,774,cluster1
234,774,cluster1
235,1166,cluster0
236,774,cluster1
237,774,cluster1
238,774,cluster1
239,774,cluster1
240,1166,cluster0
241,774,cluster1
242,774,cluster1
243,774,cluster1
244,1166,cluster0
245,774,cluster1
246,774,cluster1
247,774,cluster1
248,774,cluster1
249,1166,cluster0
250,774,cluster1
251,774,cluster1
252,774,cluster1
253,1166,cluster0
254,774,cluster1
255,774,cluster1
256,774,cluster1
257,774,cluster1
258,1166,cluster0
259,774,cluster1
260,774,cluster1
261,774,cluster1
262,975,cluster0
263,985,cluster0
264,774,cluster1
265,774,cluster1
266,774,cluster1
267,1166,cluster0
268,774,cluster1
269,774,cluster1
270,774,cluster1
271,774,cluster1
272,1166,cluster0
273,774,cluster1
274,774,cluster1
275,774,cluster1
276,1166,cluster0
277,774,cluster1
278,774,cluster1
279,774,cluster1
280,774,cluster1
281,1166,cluster0
282,774,cluster1
283,774,cluster1
284,774,cluster1
285,1166,cluster0
286,774,cluster1
287,774,cluster1
288,774,cluster1
289,774,cluster1
290,1166,cluster0
291,774,cluster1
292,774,cluster1
293,774,cluster1
294,1166,cluster0
295,774,cluster1
296,774,cluster1
297,774,cluster1
298,774,cluster1
299,1166,cluster0
300,774,cluster1
301,774,cluster1
302,774,cluster1
303,1166,cluster0
304,774,cluster1
305,774,cluster1
306,774,cluster1
307,774,cluster1
308,1166,cluster0
309,774,cluster1
310,774,cluster1
311,774,cluster1
312,1166,cluster0
313,774,cluster1
314,774,cluster1
315,774,cluster1
316,774,cluster1
317,1166,cluster0
318,774,cluster1
319,774,cluster1
320,774,cluster1
321,774,cluster1
322,1166,cluster0
323,774,cluster1
324,774,cluster1
325,774,cluster1
326,1166,cluster0
327,774,cluster1
328,774,cluster1
329,774,cluster1
330,774,cluster1
331,1166,cluster0
332,774,cluster1
333,774,cluster1
334,774,cluster1
335,1166,cluster0
336,774,cluster1
337,774,cluster1
338,774,cluster1
339,774,cluster1
340,1166,cluster0
341,774,cluster1
342,774,cluster1
343,774,cluster1
344,1166,cluster0
345,774,cluster1
346,774,cluster1
347,774,cluster1
348,774,cluster1
349,1166,cluster0
350,774,cluster1
351,774,cluster1
352,774,cluster1
353,1166,cluster0
354,774,cluster1
355,774,cluster1
356,774,cluster1
357,774,cluster1
358,1166,cluster0
359,774,cluster1
360,774,cluster1
361,774,cluster1
362,1166,cluster0
363,774,cluster1
364,774,cluster1
365,774,cluster1
366,774,cluster1
367,1166,cluster0
368,774,cluster1
369,774,cluster1
370,774,cluster1
371,774,cluster1
372,1166,cluster0
373,774,cluster1
374,774,cluster1
375,774,cluster1
376,1166,cluster0
377,774,cluster1
378,774,cluster1
379,774,cluster1
380,774,cluster1
381,1166,cluster0
382,774,cluster1
383,774,cluster1
384,774,cluster1
385,1166,cluster0
386,774,cluster1
387,774,cluster1
388,774,cluster1
389,774,cluster1
390,1166,cluster0
391,774,cluster1
392,774,cluster1
393,774,cluster1
394,1166,cluster0
395,774,cluster1
396,774,cluster1
397,774,cluster1
398,774,cluster1
399,1166,cluster0
400,774,cluster1
401,774,cluster1
402,774,cluster1
403,1166,cluster0
404,774,cluster1
405,774,cluster1
406,774,cluster1
407,774,cluster1
408,1166,cluster0
409,774,cluster1
410,774,cluster1
411,774,cluster1
412,1166,cluster0
413,774,cluster1
414,774,cluster1
415,774,cluster1
416,774,cluster1
417,1166,cluster0
418,774,cluster1
419,774,cluster1
420,774,cluster1
421,774,cluster1
422,1166,cluster0
423,774,cluster1
424,774,cluster1
425,774,cluster1
426,1166,cluster0
427,774,cluster1
428,774,cluster1
429,774,cluster1
430,774,cluster1
431,1166,cluster0
432,774,cluster1
433,774,cluster1
434,774,cluster1
435,1166,cluster0
436,774,cluster1
437,774,cluster1
438,774,cluster1
439,774,cluster1
440,1166,cluster0
441,774,cluster1
442,774,cluster1
443,774,cluster1
444,1166,cluster0
445,774,cluster1
446,774,cluster1
447,774,cluster1
448,774,cluster1
449,1166,cluster0
450,774,cluster1
451,774,cluster1
452,774,cluster1
453,1166,cluster0
454,774,cluster1
455,774,cluster1
456,774,cluster1
457,774,cluster1
458,1166,cluster0
459,774,cluster1
460,774,cluster1
461,774,cluster1
462,1166,cluster0
463,774,cluster1
464,774,cluster1
465,774,cluster1
466,774,cluster1
467,1166,cluster0
468,774,cluster1
469,774,cluster1
470,774,cluster1
471,774,cluster1
472,1166,cluster0
473,774,cluster1
474,774,cluster1
475,774,cluster1
476,1166,cluster0
477,774,cluster1
478,774,cluster1
479,774,cluster1
480,774,cluster1
481,1166,cluster0
482,774,cluster1
483,774,cluster1
484,774,cluster1
485,1166,cluster0
486,774,cluster1
487,774,cluster1
488,774,cluster1
489,774,cluster1
490,1166,cluster0
491,774,cluster1
492,774,cluster1
493,774,cluster1
494,1166,cluster0
495,774,cluster1
496,774,cluster1
497,774,cluster1
498,774,cluster1
499,1166,cluster0
500,774,cluster1
501,774,cluster1
502,774,cluster1
503,1166,cluster0
504,774,cluster1
505,774,cluster1
506,774,cluster1
507,774,cluster1
508,1166,cluster0
509,774,cluster1
510,774,cluster1
511,774,cluster1
512,1166,cluster0
513,774,cluster1
514,774,cluster1
515,774,cluster1
516,774,cluster1
517,1166,cluster0
518,774,cluster1
519,774,cluster1
520,774,cluster1
521,774,cluster1
522,1166,cluster0
523,774,cluster1
524,774,cluster1
525,774,cluster1
