Instance_number,length,Cluster
0,3661,cluster0
1,3917,cluster0
2,182,cluster1
3,3755,cluster0
4,3917,cluster0
5,3863,cluster0
6,3917,cluster0
7,3755,cluster0
8,182,cluster1
9,3755,cluster0
10,3755,cluster0
11,182,cluster1
12,3863,cluster0
13,3917,cluster0
14,3863,cluster0
15,3917,cluster0
16,182,cluster1
17,3755,cluster0
18,182,cluster1
19,3755,cluster0
20,182,cluster1
21,3863,cluster0
22,3917,cluster0
23,3863,cluster0
24,3755,cluster0
25,3917,cluster0
26,3755,cluster0
27,182,cluster1
28,3755,cluster0
29,182,cluster1
30,256,cluster1
31,1009,cluster1
32,256,cluster1
33,3755,cluster0
34,3755,cluster0
35,182,cluster1
36,3755,cluster0
37,182,cluster1
38,3755,cluster0
39,310,cluster1
40,3755,cluster0
41,182,cluster1
42,3755,cluster0
43,182,cluster1
44,3755,cluster0
45,182,cluster1
46,3971,cluster0
47,256,cluster1
48,1063,cluster1
49,256,cluster1
50,3771,cluster0
51,3755,cluster0
