Instance_number,length,Cluster
0,257,cluster1
1,257,cluster1
2,257,cluster1
3,406,cluster1
4,257,cluster1
5,406,cluster1
6,393,cluster1
7,257,cluster1
8,257,cluster1
9,257,cluster1
10,542,cluster1
11,257,cluster1
12,257,cluster1
13,257,cluster1
14,406,cluster1
15,257,cluster1
16,393,cluster1
17,311,cluster1
18,257,cluster1
19,257,cluster1
20,393,cluster1
21,504,cluster1
22,6176,cluster1
23,257,cluster1
24,596,cluster1
25,393,cluster1
26,257,cluster1
27,1110,cluster1
28,257,cluster1
29,257,cluster1
30,257,cluster1
31,257,cluster1
32,257,cluster1
33,393,cluster1
34,257,cluster1
35,257,cluster1
36,393,cluster1
37,393,cluster1
38,406,cluster1
39,393,cluster1
40,257,cluster1
41,257,cluster1
42,257,cluster1
43,257,cluster1
44,257,cluster1
45,257,cluster1
46,257,cluster1
47,393,cluster1
48,257,cluster1
49,393,cluster1
50,393,cluster1
51,406,cluster1
52,257,cluster1
53,393,cluster1
54,257,cluster1
55,406,cluster1
56,257,cluster1
57,257,cluster1
58,257,cluster1
59,257,cluster1
60,393,cluster1
61,257,cluster1
62,257,cluster1
63,257,cluster1
64,257,cluster1
65,257,cluster1
66,257,cluster1
67,257,cluster1
68,257,cluster1
69,257,cluster1
70,257,cluster1
71,257,cluster1
72,257,cluster1
73,406,cluster1
74,257,cluster1
75,257,cluster1
76,257,cluster1
77,257,cluster1
78,257,cluster1
79,257,cluster1
80,406,cluster1
81,257,cluster1
82,257,cluster1
83,257,cluster1
84,406,cluster1
85,488,cluster1
86,257,cluster1
87,311,cluster1
88,393,cluster1
89,257,cluster1
90,257,cluster1
91,406,cluster1
92,257,cluster1
93,257,cluster1
94,257,cluster1
95,257,cluster1
96,257,cluster1
97,257,cluster1
98,542,cluster1
99,216,cluster1
100,6121,cluster1
101,339,cluster1
102,339,cluster1
103,501,cluster1
104,659,cluster1
105,968,cluster1
106,339,cluster1
107,406,cluster1
108,339,cluster1
109,339,cluster1
110,434,cluster1
111,339,cluster1
112,339,cluster1
113,339,cluster1
114,434,cluster1
115,339,cluster1
116,339,cluster1
117,501,cluster1
118,339,cluster1
119,339,cluster1
120,339,cluster1
121,339,cluster1
122,434,cluster1
123,339,cluster1
124,501,cluster1
125,339,cluster1
126,352,cluster1
127,406,cluster1
128,339,cluster1
129,339,cluster1
130,339,cluster1
131,406,cluster1
132,339,cluster1
133,434,cluster1
134,339,cluster1
135,339,cluster1
136,339,cluster1
137,339,cluster1
138,501,cluster1
139,339,cluster1
140,339,cluster1
141,406,cluster1
142,339,cluster1
143,339,cluster1
144,406,cluster1
145,339,cluster1
146,339,cluster1
147,406,cluster1
148,339,cluster1
149,339,cluster1
150,339,cluster1
151,434,cluster1
152,434,cluster1
153,339,cluster1
154,339,cluster1
155,339,cluster1
156,339,cluster1
157,339,cluster1
158,339,cluster1
159,542,cluster1
160,339,cluster1
161,434,cluster1
162,406,cluster1
163,339,cluster1
164,339,cluster1
165,352,cluster1
166,637,cluster1
167,434,cluster1
168,339,cluster1
169,681,cluster1
170,5959,cluster1
171,257,cluster1
172,257,cluster1
173,257,cluster1
174,542,cluster1
175,257,cluster1
176,257,cluster1
177,406,cluster1
178,257,cluster1
179,257,cluster1
180,257,cluster1
181,257,cluster1
182,257,cluster1
183,257,cluster1
184,1384,cluster1
185,393,cluster1
186,406,cluster1
187,257,cluster1
