Instance_number,length,Cluster
0,774,cluster1
1,774,cluster1
2,975,cluster0
3,794,cluster1
4,985,cluster0
5,774,cluster1
6,774,cluster1
7,975,cluster0
8,985,cluster0
9,774,cluster1
10,774,cluster1
11,774,cluster1
12,975,cluster0
13,985,cluster0
14,774,cluster1
15,774,cluster1
16,975,cluster0
17,985,cluster0
18,774,cluster1
19,774,cluster1
20,774,cluster1
21,975,cluster0
22,985,cluster0
23,774,cluster1
24,774,cluster1
25,975,cluster0
26,985,cluster0
27,774,cluster1
28,774,cluster1
29,774,cluster1
30,975,cluster0
31,985,cluster0
32,774,cluster1
33,774,cluster1
34,975,cluster0
35,794,cluster1
36,985,cluster0
37,774,cluster1
38,774,cluster1
39,975,cluster0
40,985,cluster0
41,774,cluster1
42,774,cluster1
43,975,cluster0
44,794,cluster1
45,985,cluster0
46,774,cluster1
47,774,cluster1
48,975,cluster0
49,985,cluster0
50,774,cluster1
51,774,cluster1
52,975,cluster0
53,794,cluster1
54,985,cluster0
55,774,cluster1
56,774,cluster1
57,975,cluster0
58,985,cluster0
59,774,cluster1
60,774,cluster1
61,774,cluster1
62,975,cluster0
63,985,cluster0
64,774,cluster1
65,774,cluster1
66,975,cluster0
67,985,cluster0
68,774,cluster1
69,774,cluster1
70,774,cluster1
71,975,cluster0
72,985,cluster0
73,774,cluster1
74,774,cluster1
75,975,cluster0
76,985,cluster0
77,774,cluster1
78,774,cluster1
79,774,cluster1
80,975,cluster0
81,985,cluster0
82,774,cluster1
83,774,cluster1
84,975,cluster0
85,794,cluster1
86,985,cluster0
87,774,cluster1
88,774,cluster1
89,975,cluster0
90,985,cluster0
91,774,cluster1
92,774,cluster1
93,975,cluster0
94,794,cluster1
95,985,cluster0
96,774,cluster1
97,774,cluster1
98,975,cluster0
99,985,cluster0
100,774,cluster1
101,774,cluster1
102,975,cluster0
103,794,cluster1
104,985,cluster0
105,774,cluster1
106,774,cluster1
107,975,cluster0
108,985,cluster0
109,774,cluster1
110,774,cluster1
111,774,cluster1
112,975,cluster0
113,985,cluster0
114,774,cluster1
115,774,cluster1
116,975,cluster0
117,985,cluster0
118,774,cluster1
119,774,cluster1
120,774,cluster1
121,975,cluster0
122,985,cluster0
123,774,cluster1
124,774,cluster1
125,975,cluster0
126,985,cluster0
127,774,cluster1
128,774,cluster1
129,774,cluster1
130,975,cluster0
131,985,cluster0
132,774,cluster1
133,774,cluster1
134,975,cluster0
135,794,cluster1
136,985,cluster0
137,774,cluster1
138,774,cluster1
139,975,cluster0
140,985,cluster0
141,774,cluster1
142,774,cluster1
143,975,cluster0
144,794,cluster1
145,985,cluster0
146,774,cluster1
147,774,cluster1
148,975,cluster0
