Instance_number,length,Cluster
0,787,cluster1
1,4616,cluster0
2,733,cluster1
3,3715,cluster0
4,3715,cluster0
5,3843,cluster0
6,3715,cluster0
7,108,cluster1
8,3715,cluster0
9,3931,cluster0
10,108,cluster1
11,3715,cluster0
12,733,cluster1
13,1486,cluster1
14,3931,cluster0
15,108,cluster1
16,3931,cluster0
17,108,cluster1
18,3715,cluster0
19,108,cluster1
20,3715,cluster0
21,108,cluster1
22,3715,cluster0
23,3843,cluster0
24,3843,cluster0
25,3715,cluster0
26,108,cluster1
27,3715,cluster0
28,108,cluster1
29,3715,cluster0
30,733,cluster1
31,1486,cluster1
32,3715,cluster0
33,3843,cluster0
34,3715,cluster0
35,108,cluster1
36,3715,cluster0
37,3715,cluster0
38,3715,cluster0
39,108,cluster1
40,3715,cluster0
41,108,cluster1
42,3731,cluster0
43,108,cluster1
44,3715,cluster0
45,108,cluster1
46,3715,cluster0
47,108,cluster1
48,3715,cluster0
49,3843,cluster0
50,108,cluster1
51,733,cluster1
52,3715,cluster0
53,3843,cluster0
