Instance_number,length,Cluster
0,6174,cluster0
1,339,cluster1
2,406,cluster1
3,339,cluster1
4,434,cluster1
5,339,cluster1
6,1309,cluster1
7,339,cluster1
8,406,cluster1
9,339,cluster1
10,339,cluster1
11,339,cluster1
12,339,cluster1
13,339,cluster1
14,339,cluster1
15,434,cluster1
16,339,cluster1
17,339,cluster1
18,339,cluster1
19,339,cluster1
20,434,cluster1
21,339,cluster1
22,339,cluster1
23,434,cluster1
24,339,cluster1
25,339,cluster1
26,339,cluster1
27,406,cluster1
28,339,cluster1
29,339,cluster1
30,339,cluster1
31,406,cluster1
32,339,cluster1
33,339,cluster1
34,447,cluster1
35,434,cluster1
36,339,cluster1
37,434,cluster1
38,339,cluster1
39,434,cluster1
40,339,cluster1
41,339,cluster1
42,339,cluster1
43,339,cluster1
44,339,cluster1
45,339,cluster1
46,406,cluster1
47,339,cluster1
48,339,cluster1
49,406,cluster1
50,339,cluster1
51,339,cluster1
52,339,cluster1
53,339,cluster1
54,339,cluster1
55,339,cluster1
56,339,cluster1
57,339,cluster1
58,339,cluster1
59,339,cluster1
60,339,cluster1
61,501,cluster1
62,339,cluster1
63,339,cluster1
64,339,cluster1
65,339,cluster1
66,352,cluster1
67,339,cluster1
68,339,cluster1
69,339,cluster1
70,478,cluster1
71,6321,cluster0
72,655,cluster1
73,654,cluster1
74,339,cluster1
75,339,cluster1
76,434,cluster1
77,339,cluster1
78,339,cluster1
79,339,cluster1
80,406,cluster1
81,434,cluster1
82,339,cluster1
83,406,cluster1
84,434,cluster1
85,339,cluster1
86,339,cluster1
87,406,cluster1
88,339,cluster1
89,339,cluster1
90,501,cluster1
91,339,cluster1
92,406,cluster1
93,434,cluster1
94,723,cluster1
95,339,cluster1
96,434,cluster1
97,434,cluster1
98,406,cluster1
99,339,cluster1
100,339,cluster1
101,339,cluster1
102,339,cluster1
103,339,cluster1
104,339,cluster1
105,406,cluster1
106,339,cluster1
107,339,cluster1
108,542,cluster1
109,339,cluster1
110,406,cluster1
111,339,cluster1
112,339,cluster1
113,406,cluster1
114,339,cluster1
115,542,cluster1
116,339,cluster1
117,339,cluster1
118,339,cluster1
119,339,cluster1
120,434,cluster1
121,339,cluster1
122,637,cluster1
123,434,cluster1
124,339,cluster1
125,406,cluster1
126,434,cluster1
127,339,cluster1
128,339,cluster1
129,542,cluster1
130,339,cluster1
131,339,cluster1
132,339,cluster1
133,352,cluster1
134,406,cluster1
135,339,cluster1
136,437,cluster1
137,6167,cluster0
138,339,cluster1
139,406,cluster1
140,434,cluster1
141,339,cluster1
142,339,cluster1
143,339,cluster1
144,1315,cluster1
145,339,cluster1
146,339,cluster1
147,339,cluster1
148,561,cluster1
149,339,cluster1
150,339,cluster1
151,406,cluster1
152,339,cluster1
153,339,cluster1
154,406,cluster1
155,339,cluster1
156,339,cluster1
157,339,cluster1
158,406,cluster1
159,339,cluster1
160,339,cluster1
161,339,cluster1
162,339,cluster1
163,339,cluster1
164,339,cluster1
165,434,cluster1
166,434,cluster1
167,339,cluster1
168,339,cluster1
169,434,cluster1
170,339,cluster1
171,339,cluster1
172,339,cluster1
173,339,cluster1
