Instance_number,length,Cluster
0,6044,cluster0
1,257,cluster1
2,542,cluster1
3,257,cluster1
4,257,cluster1
5,257,cluster1
6,257,cluster1
7,406,cluster1
8,393,cluster1
9,393,cluster1
10,257,cluster1
11,257,cluster1
12,257,cluster1
13,257,cluster1
14,1115,cluster1
15,257,cluster1
16,257,cluster1
17,257,cluster1
18,406,cluster1
19,393,cluster1
20,479,cluster1
21,257,cluster1
22,257,cluster1
23,257,cluster1
24,406,cluster1
25,257,cluster1
26,257,cluster1
27,257,cluster1
28,257,cluster1
29,257,cluster1
30,257,cluster1
31,257,cluster1
32,257,cluster1
33,257,cluster1
34,257,cluster1
35,257,cluster1
36,257,cluster1
37,542,cluster1
38,257,cluster1
39,257,cluster1
40,257,cluster1
41,406,cluster1
42,393,cluster1
43,406,cluster1
44,257,cluster1
45,393,cluster1
46,257,cluster1
47,406,cluster1
48,257,cluster1
49,393,cluster1
50,257,cluster1
51,393,cluster1
52,257,cluster1
53,406,cluster1
54,257,cluster1
55,257,cluster1
56,257,cluster1
57,257,cluster1
58,257,cluster1
59,257,cluster1
60,257,cluster1
61,257,cluster1
62,406,cluster1
63,257,cluster1
64,257,cluster1
65,393,cluster1
66,257,cluster1
67,393,cluster1
68,257,cluster1
69,257,cluster1
70,257,cluster1
71,257,cluster1
72,257,cluster1
73,257,cluster1
74,311,cluster1
75,257,cluster1
76,542,cluster1
77,257,cluster1
78,257,cluster1
79,406,cluster1
80,411,cluster1
81,257,cluster1
82,491,cluster1
83,6016,cluster0
84,257,cluster1
85,393,cluster1
86,406,cluster1
87,257,cluster1
88,393,cluster1
89,257,cluster1
90,257,cluster1
91,257,cluster1
92,393,cluster1
93,257,cluster1
94,257,cluster1
95,406,cluster1
96,1110,cluster1
97,393,cluster1
98,257,cluster1
99,406,cluster1
100,257,cluster1
101,257,cluster1
102,257,cluster1
103,257,cluster1
104,257,cluster1
105,257,cluster1
106,393,cluster1
107,257,cluster1
108,257,cluster1
109,257,cluster1
110,257,cluster1
111,257,cluster1
112,542,cluster1
113,257,cluster1
114,406,cluster1
115,257,cluster1
116,257,cluster1
117,257,cluster1
118,257,cluster1
119,257,cluster1
120,257,cluster1
121,257,cluster1
122,393,cluster1
123,257,cluster1
124,406,cluster1
125,257,cluster1
126,257,cluster1
127,257,cluster1
128,257,cluster1
129,406,cluster1
130,257,cluster1
131,257,cluster1
132,406,cluster1
133,257,cluster1
134,257,cluster1
135,257,cluster1
136,257,cluster1
137,478,cluster1
138,393,cluster1
139,257,cluster1
140,257,cluster1
141,257,cluster1
142,257,cluster1
143,257,cluster1
144,257,cluster1
145,257,cluster1
146,257,cluster1
147,257,cluster1
148,393,cluster1
149,393,cluster1
150,257,cluster1
151,257,cluster1
152,257,cluster1
153,257,cluster1
154,393,cluster1
155,406,cluster1
156,311,cluster1
157,257,cluster1
158,393,cluster1
159,257,cluster1
160,393,cluster1
161,257,cluster1
162,257,cluster1
163,355,cluster1
164,7083,cluster0
165,339,cluster1
166,339,cluster1
167,339,cluster1
168,406,cluster1
169,339,cluster1
170,339,cluster1
171,339,cluster1
172,339,cluster1
173,529,cluster1
174,339,cluster1
175,339,cluster1
176,339,cluster1
177,339,cluster1
178,434,cluster1
179,434,cluster1
180,339,cluster1
181,339,cluster1
182,406,cluster1
183,339,cluster1
184,339,cluster1
185,339,cluster1
186,406,cluster1
187,339,cluster1
188,339,cluster1
189,339,cluster1
190,339,cluster1
191,339,cluster1
192,434,cluster1
193,339,cluster1
194,339,cluster1
195,434,cluster1
196,434,cluster1
197,339,cluster1
198,339,cluster1
199,339,cluster1
200,339,cluster1
201,339,cluster1
202,339,cluster1
203,339,cluster1
204,434,cluster1
205,339,cluster1
206,434,cluster1
207,339,cluster1
208,339,cluster1
209,339,cluster1
210,781,cluster1
211,339,cluster1
212,339,cluster1
213,406,cluster1
214,339,cluster1
215,339,cluster1
216,406,cluster1
217,339,cluster1
218,339,cluster1
219,339,cluster1
220,406,cluster1
221,339,cluster1
222,339,cluster1
223,339,cluster1
224,393,cluster1
225,339,cluster1
226,339,cluster1
