Instance_number,length,Cluster
0,1395,cluster0
1,97,cluster1
2,2183,cluster0
3,66,cluster1
4,97,cluster1
5,1989,cluster0
6,194,cluster1
7,66,cluster1
8,97,cluster1
9,2183,cluster0
10,66,cluster1
11,97,cluster1
12,229,cluster1
13,1946,cluster0
14,66,cluster1
15,97,cluster1
16,2086,cluster0
17,194,cluster1
18,97,cluster1
19,2183,cluster0
20,66,cluster1
21,97,cluster1
22,2086,cluster0
23,194,cluster1
24,97,cluster1
25,1892,cluster0
26,291,cluster1
27,66,cluster1
28,97,cluster1
29,2020,cluster0
30,194,cluster1
31,97,cluster1
32,1408,cluster0
33,867,cluster1
34,66,cluster1
35,97,cluster1
36,2183,cluster0
37,66,cluster1
38,97,cluster1
39,1795,cluster0
40,388,cluster1
41,66,cluster1
42,97,cluster1
43,2183,cluster0
44,66,cluster1
45,97,cluster1
46,2117,cluster0
47,66,cluster1
48,97,cluster1
49,2183,cluster0
50,66,cluster1
51,97,cluster1
52,2183,cluster0
53,66,cluster1
54,97,cluster1
55,1989,cluster0
56,194,cluster1
57,66,cluster1
58,97,cluster1
59,2183,cluster0
60,66,cluster1
61,97,cluster1
62,1826,cluster0
63,291,cluster1
64,66,cluster1
65,97,cluster1
66,2117,cluster0
