Instance_number,length,Cluster
0,3607,cluster0
1,3701,cluster0
2,3701,cluster0
3,3701,cluster0
4,3701,cluster0
5,3863,cluster0
6,3701,cluster0
7,3863,cluster0
8,3863,cluster0
9,1009,cluster1
10,256,cluster1
11,10873,cluster0
12,3755,cluster0
13,3755,cluster0
14,182,cluster1
15,3755,cluster0
16,3755,cluster0
17,4133,cluster0
18,3755,cluster0
19,3917,cluster0
20,182,cluster1
21,3755,cluster0
22,182,cluster1
23,3755,cluster0
24,3933,cluster0
25,182,cluster1
26,3755,cluster0
27,3755,cluster0
28,3971,cluster0
29,182,cluster1
30,3755,cluster0
31,182,cluster1
32,3803,cluster0
33,182,cluster1
34,3755,cluster0
35,182,cluster1
36,3755,cluster0
37,1171,cluster1
38,256,cluster1
39,827,cluster1
40,3755,cluster0
41,3755,cluster0
42,3917,cluster0
43,3755,cluster0
44,182,cluster1
45,3755,cluster0
46,182,cluster1
47,3809,cluster0
48,3863,cluster0
49,182,cluster1
50,3971,cluster0
51,182,cluster1
52,1083,cluster1
53,310,cluster1
54,3755,cluster0
55,3755,cluster0
56,182,cluster1
