Instance_number,length,Cluster
0,5888,cluster0
1,393,cluster1
2,298,cluster1
3,447,cluster1
4,298,cluster1
5,298,cluster1
6,298,cluster1
7,298,cluster1
8,298,cluster1
9,488,cluster1
10,298,cluster1
11,393,cluster1
12,583,cluster1
13,298,cluster1
14,1074,cluster1
15,729,cluster1
16,298,cluster1
17,393,cluster1
18,298,cluster1
19,393,cluster1
20,298,cluster1
21,298,cluster1
22,298,cluster1
23,298,cluster1
24,488,cluster1
25,298,cluster1
26,488,cluster1
27,298,cluster1
28,298,cluster1
29,298,cluster1
30,544,cluster1
31,393,cluster1
32,298,cluster1
33,298,cluster1
34,488,cluster1
35,298,cluster1
36,298,cluster1
37,488,cluster1
38,298,cluster1
39,298,cluster1
40,298,cluster1
41,298,cluster1
42,488,cluster1
43,298,cluster1
44,298,cluster1
45,544,cluster1
46,298,cluster1
47,298,cluster1
48,298,cluster1
49,298,cluster1
50,298,cluster1
51,488,cluster1
52,298,cluster1
53,298,cluster1
54,298,cluster1
55,298,cluster1
56,488,cluster1
57,298,cluster1
58,298,cluster1
59,393,cluster1
60,399,cluster1
61,298,cluster1
62,298,cluster1
63,488,cluster1
64,298,cluster1
65,298,cluster1
66,298,cluster1
67,488,cluster1
68,298,cluster1
69,352,cluster1
70,7001,cluster0
71,298,cluster1
72,542,cluster1
73,298,cluster1
74,298,cluster1
75,824,cluster1
76,298,cluster1
77,298,cluster1
78,488,cluster1
79,298,cluster1
80,298,cluster1
81,393,cluster1
82,298,cluster1
83,298,cluster1
84,298,cluster1
85,298,cluster1
86,298,cluster1
87,298,cluster1
88,298,cluster1
89,298,cluster1
90,638,cluster1
91,298,cluster1
92,298,cluster1
93,393,cluster1
94,298,cluster1
95,298,cluster1
96,298,cluster1
97,298,cluster1
98,583,cluster1
99,298,cluster1
100,298,cluster1
101,488,cluster1
102,298,cluster1
103,298,cluster1
104,298,cluster1
105,542,cluster1
106,298,cluster1
107,298,cluster1
108,298,cluster1
109,298,cluster1
110,298,cluster1
111,298,cluster1
112,393,cluster1
113,488,cluster1
114,298,cluster1
115,393,cluster1
116,298,cluster1
117,298,cluster1
118,298,cluster1
119,393,cluster1
120,401,cluster1
121,298,cluster1
122,298,cluster1
123,393,cluster1
124,298,cluster1
125,298,cluster1
126,488,cluster1
127,393,cluster1
128,298,cluster1
129,298,cluster1
130,393,cluster1
131,298,cluster1
132,298,cluster1
133,298,cluster1
134,393,cluster1
135,635,cluster1
136,298,cluster1
137,298,cluster1
138,437,cluster1
139,5982,cluster0
140,298,cluster1
141,1700,cluster1
142,298,cluster1
143,298,cluster1
144,298,cluster1
145,298,cluster1
146,488,cluster1
147,298,cluster1
148,1072,cluster1
149,298,cluster1
150,298,cluster1
151,298,cluster1
152,298,cluster1
153,298,cluster1
154,298,cluster1
155,298,cluster1
156,970,cluster1
157,298,cluster1
158,298,cluster1
159,298,cluster1
160,298,cluster1
161,488,cluster1
162,298,cluster1
163,583,cluster1
164,298,cluster1
165,298,cluster1
166,298,cluster1
167,393,cluster1
168,298,cluster1
169,298,cluster1
170,518,cluster1
171,604,cluster1
172,583,cluster1
173,393,cluster1
174,298,cluster1
175,488,cluster1
176,298,cluster1
177,298,cluster1
178,298,cluster1
179,298,cluster1
180,298,cluster1
181,393,cluster1
182,298,cluster1
183,298,cluster1
184,298,cluster1
185,298,cluster1
186,604,cluster1
187,298,cluster1
188,298,cluster1
189,298,cluster1
190,298,cluster1
191,298,cluster1
192,298,cluster1
193,298,cluster1
194,298,cluster1
195,298,cluster1
196,298,cluster1
197,298,cluster1
198,488,cluster1
199,298,cluster1
200,298,cluster1
201,604,cluster1
202,488,cluster1
203,298,cluster1
204,298,cluster1
205,298,cluster1
206,488,cluster1
