Instance_number,length,Cluster
0,3607,cluster0
1,182,cluster1
2,3701,cluster0
3,3701,cluster0
4,182,cluster1
5,3701,cluster0
6,3701,cluster0
7,182,cluster1
8,3803,cluster0
9,3917,cluster0
10,182,cluster1
11,3971,cluster0
12,3917,cluster0
13,182,cluster1
14,3755,cluster0
15,3863,cluster0
16,182,cluster1
17,3755,cluster0
18,182,cluster1
19,3755,cluster0
20,182,cluster1
21,3755,cluster0
22,3917,cluster0
23,182,cluster1
24,3755,cluster0
25,182,cluster1
26,3755,cluster0
27,3933,cluster0
28,182,cluster1
29,3755,cluster0
30,3755,cluster0
31,3917,cluster0
32,3917,cluster0
33,3755,cluster0
34,182,cluster1
35,3755,cluster0
36,4133,cluster0
37,4133,cluster0
38,3755,cluster0
39,182,cluster1
40,3771,cluster0
41,3755,cluster0
42,74,cluster1
43,162,cluster1
44,3879,cluster0
45,4079,cluster0
46,3917,cluster0
47,182,cluster1
48,3755,cluster0
