Instance_number,length,Cluster
0,90,cluster1
1,90,cluster1
2,180,cluster0
3,90,cluster1
4,90,cluster1
5,90,cluster1
6,90,cluster1
7,90,cluster1
8,90,cluster1
9,90,cluster1
10,90,cluster1
11,90,cluster1
12,90,cluster1
13,90,cluster1
14,90,cluster1
15,90,cluster1
16,90,cluster1
17,90,cluster1
18,180,cluster0
19,90,cluster1
20,90,cluster1
21,90,cluster1
22,90,cluster1
23,90,cluster1
24,90,cluster1
25,90,cluster1
26,90,cluster1
27,90,cluster1
28,90,cluster1
29,90,cluster1
30,90,cluster1
31,90,cluster1
32,180,cluster0
33,90,cluster1
34,180,cluster0
35,90,cluster1
36,90,cluster1
37,90,cluster1
38,90,cluster1
39,90,cluster1
40,90,cluster1
41,90,cluster1
42,180,cluster0
43,90,cluster1
44,90,cluster1
45,90,cluster1
46,90,cluster1
47,90,cluster1
48,90,cluster1
49,90,cluster1
50,90,cluster1
51,90,cluster1
52,90,cluster1
53,90,cluster1
54,90,cluster1
55,180,cluster0
56,90,cluster1
57,90,cluster1
58,90,cluster1
59,90,cluster1
60,90,cluster1
61,180,cluster0
62,90,cluster1
63,90,cluster1
64,90,cluster1
65,90,cluster1
66,90,cluster1
67,90,cluster1
68,90,cluster1
69,90,cluster1
70,90,cluster1
71,180,cluster0
72,180,cluster0
73,180,cluster0
74,90,cluster1
75,90,cluster1
76,90,cluster1
77,90,cluster1
78,90,cluster1
79,90,cluster1
80,90,cluster1
81,90,cluster1
82,180,cluster0
83,90,cluster1
84,90,cluster1
85,90,cluster1
86,90,cluster1
87,90,cluster1
88,90,cluster1
89,90,cluster1
90,90,cluster1
91,90,cluster1
