Instance_number,length,Cluster
0,285,cluster1
1,393,cluster1
2,298,cluster1
3,298,cluster1
4,298,cluster1
5,298,cluster1
6,488,cluster1
7,298,cluster1
8,643,cluster1
9,298,cluster1
10,298,cluster1
11,583,cluster1
12,298,cluster1
13,447,cluster1
14,298,cluster1
15,298,cluster1
16,396,cluster1
17,5971,cluster0
18,298,cluster1
19,1151,cluster1
20,974,cluster1
21,298,cluster1
22,298,cluster1
23,488,cluster1
24,298,cluster1
25,298,cluster1
26,393,cluster1
27,393,cluster1
28,393,cluster1
29,298,cluster1
30,298,cluster1
31,298,cluster1
32,298,cluster1
33,393,cluster1
34,298,cluster1
35,600,cluster1
36,488,cluster1
37,298,cluster1
38,298,cluster1
39,393,cluster1
40,298,cluster1
41,488,cluster1
42,393,cluster1
43,298,cluster1
44,298,cluster1
45,298,cluster1
46,298,cluster1
47,298,cluster1
48,298,cluster1
49,393,cluster1
50,604,cluster1
51,298,cluster1
52,298,cluster1
53,298,cluster1
54,298,cluster1
55,298,cluster1
56,583,cluster1
57,298,cluster1
58,298,cluster1
59,298,cluster1
60,298,cluster1
61,298,cluster1
62,298,cluster1
63,298,cluster1
64,298,cluster1
65,600,cluster1
66,298,cluster1
67,298,cluster1
68,393,cluster1
69,298,cluster1
70,298,cluster1
71,298,cluster1
72,298,cluster1
73,298,cluster1
74,298,cluster1
75,298,cluster1
76,298,cluster1
77,298,cluster1
78,488,cluster1
79,352,cluster1
80,691,cluster1
81,6387,cluster0
82,298,cluster1
83,298,cluster1
84,298,cluster1
85,298,cluster1
86,298,cluster1
87,488,cluster1
88,298,cluster1
89,298,cluster1
90,298,cluster1
91,912,cluster1
92,298,cluster1
93,488,cluster1
94,298,cluster1
95,730,cluster1
96,298,cluster1
97,298,cluster1
98,298,cluster1
99,298,cluster1
100,298,cluster1
101,298,cluster1
102,393,cluster1
103,393,cluster1
104,393,cluster1
105,298,cluster1
106,298,cluster1
107,298,cluster1
108,393,cluster1
109,393,cluster1
110,403,cluster1
111,298,cluster1
112,298,cluster1
113,488,cluster1
114,298,cluster1
115,298,cluster1
116,298,cluster1
117,583,cluster1
118,298,cluster1
119,298,cluster1
120,298,cluster1
121,298,cluster1
122,488,cluster1
123,298,cluster1
124,298,cluster1
125,543,cluster1
126,298,cluster1
127,298,cluster1
128,393,cluster1
129,298,cluster1
130,298,cluster1
131,298,cluster1
132,488,cluster1
133,298,cluster1
134,298,cluster1
135,298,cluster1
136,298,cluster1
137,488,cluster1
138,298,cluster1
139,298,cluster1
140,544,cluster1
141,298,cluster1
142,298,cluster1
143,298,cluster1
144,488,cluster1
145,298,cluster1
146,298,cluster1
147,298,cluster1
148,298,cluster1
149,393,cluster1
150,488,cluster1
151,447,cluster1
152,298,cluster1
153,298,cluster1
154,298,cluster1
155,634,cluster1
156,298,cluster1
157,298,cluster1
158,488,cluster1
159,393,cluster1
160,488,cluster1
161,437,cluster1
162,6202,cluster0
163,488,cluster1
164,488,cluster1
165,298,cluster1
166,298,cluster1
167,726,cluster1
168,393,cluster1
169,298,cluster1
170,298,cluster1
171,583,cluster1
172,298,cluster1
173,488,cluster1
174,352,cluster1
175,1256,cluster1
176,298,cluster1
177,298,cluster1
178,298,cluster1
179,298,cluster1
180,298,cluster1
181,298,cluster1
182,728,cluster1
