Instance_number,length,Cluster
0,882,cluster0
1,980,cluster0
2,88,cluster1
3,980,cluster0
4,1032,cluster0
5,980,cluster0
6,88,cluster1
7,322,cluster1
8,980,cluster0
9,980,cluster0
10,980,cluster0
11,88,cluster1
12,980,cluster0
13,980,cluster0
14,980,cluster0
15,88,cluster1
16,980,cluster0
17,980,cluster0
18,980,cluster0
19,88,cluster1
20,980,cluster0
21,980,cluster0
22,980,cluster0
23,88,cluster1
24,980,cluster0
25,75,cluster1
26,980,cluster0
27,980,cluster0
28,88,cluster1
29,980,cluster0
30,980,cluster0
31,980,cluster0
32,88,cluster1
33,980,cluster0
34,980,cluster0
35,980,cluster0
36,88,cluster1
37,980,cluster0
38,980,cluster0
39,980,cluster0
40,88,cluster1
41,980,cluster0
42,980,cluster0
43,980,cluster0
44,88,cluster1
45,980,cluster0
46,75,cluster1
47,980,cluster0
48,980,cluster0
49,88,cluster1
50,980,cluster0
51,980,cluster0
52,980,cluster0
53,88,cluster1
54,980,cluster0
55,980,cluster0
56,980,cluster0
57,88,cluster1
58,980,cluster0
59,980,cluster0
60,980,cluster0
61,88,cluster1
62,980,cluster0
63,980,cluster0
64,980,cluster0
65,1058,cluster0
66,75,cluster1
67,980,cluster0
68,980,cluster0
69,1058,cluster0
70,980,cluster0
71,980,cluster0
72,1058,cluster0
73,980,cluster0
74,980,cluster0
75,1058,cluster0
76,980,cluster0
77,980,cluster0
78,1058,cluster0
79,980,cluster0
80,980,cluster0
81,75,cluster1
82,980,cluster0
83,88,cluster1
84,980,cluster0
85,980,cluster0
86,980,cluster0
87,88,cluster1
88,980,cluster0
89,980,cluster0
90,980,cluster0
91,88,cluster1
92,980,cluster0
93,980,cluster0
94,980,cluster0
95,88,cluster1
96,980,cluster0
97,980,cluster0
98,980,cluster0
99,88,cluster1
100,980,cluster0
101,75,cluster1
102,980,cluster0
103,980,cluster0
104,88,cluster1
105,322,cluster1
106,980,cluster0
107,980,cluster0
108,980,cluster0
109,88,cluster1
110,980,cluster0
111,980,cluster0
112,980,cluster0
