Instance_number,length,Cluster
0,3823,cluster0
1,3755,cluster0
2,182,cluster1
3,3755,cluster0
4,182,cluster1
5,3755,cluster0
6,182,cluster1
7,3755,cluster0
8,3971,cluster0
9,3755,cluster0
10,182,cluster1
11,3755,cluster0
12,3755,cluster0
13,3755,cluster0
14,3917,cluster0
15,3755,cluster0
16,273,cluster1
17,310,cluster1
18,2515,cluster0
19,3755,cluster0
20,8361,cluster0
21,4890,cluster0
22,182,cluster1
23,3755,cluster0
24,4133,cluster0
25,182,cluster1
26,3755,cluster0
27,3917,cluster0
28,202,cluster1
29,2131,cluster0
30,3755,cluster0
31,3917,cluster0
32,3809,cluster0
33,108,cluster1
34,3755,cluster0
35,3917,cluster0
36,3755,cluster0
37,182,cluster1
38,3755,cluster0
39,3917,cluster0
40,182,cluster1
41,3755,cluster0
42,4133,cluster0
43,3971,cluster0
44,3917,cluster0
45,182,cluster1
46,3755,cluster0
47,3755,cluster0
48,182,cluster1
49,3755,cluster0
50,3755,cluster0
51,182,cluster1
