Instance_number,length,Cluster
0,583,cluster1
1,794,cluster1
2,985,cluster0
3,975,cluster0
4,794,cluster1
5,794,cluster1
6,794,cluster1
7,985,cluster0
8,975,cluster0
9,794,cluster1
10,794,cluster1
11,985,cluster0
12,975,cluster0
13,794,cluster1
14,794,cluster1
15,794,cluster1
16,985,cluster0
17,975,cluster0
18,794,cluster1
19,794,cluster1
20,985,cluster0
21,975,cluster0
22,794,cluster1
23,794,cluster1
24,794,cluster1
25,985,cluster0
26,975,cluster0
27,794,cluster1
28,794,cluster1
29,985,cluster0
30,975,cluster0
31,794,cluster1
32,794,cluster1
33,794,cluster1
34,985,cluster0
35,975,cluster0
36,794,cluster1
37,794,cluster1
38,985,cluster0
39,774,cluster1
40,975,cluster0
41,794,cluster1
42,794,cluster1
43,985,cluster0
44,975,cluster0
45,794,cluster1
46,794,cluster1
47,985,cluster0
48,774,cluster1
49,975,cluster0
50,794,cluster1
51,794,cluster1
52,985,cluster0
53,975,cluster0
54,794,cluster1
55,794,cluster1
56,794,cluster1
57,985,cluster0
58,975,cluster0
59,794,cluster1
60,794,cluster1
61,985,cluster0
62,975,cluster0
63,794,cluster1
64,794,cluster1
65,794,cluster1
66,985,cluster0
67,975,cluster0
68,794,cluster1
69,794,cluster1
70,985,cluster0
71,975,cluster0
72,794,cluster1
73,794,cluster1
74,794,cluster1
75,985,cluster0
76,975,cluster0
77,794,cluster1
78,794,cluster1
79,985,cluster0
80,975,cluster0
81,794,cluster1
82,794,cluster1
83,794,cluster1
84,985,cluster0
85,975,cluster0
86,794,cluster1
87,794,cluster1
88,985,cluster0
89,975,cluster0
90,794,cluster1
91,794,cluster1
92,794,cluster1
93,985,cluster0
94,975,cluster0
95,794,cluster1
96,794,cluster1
97,985,cluster0
98,774,cluster1
99,975,cluster0
100,794,cluster1
101,794,cluster1
102,985,cluster0
103,975,cluster0
104,794,cluster1
105,794,cluster1
106,794,cluster1
107,985,cluster0
108,975,cluster0
109,794,cluster1
110,794,cluster1
111,985,cluster0
112,975,cluster0
113,794,cluster1
114,794,cluster1
115,794,cluster1
116,985,cluster0
117,975,cluster0
118,794,cluster1
119,794,cluster1
120,985,cluster0
121,975,cluster0
122,794,cluster1
123,794,cluster1
124,794,cluster1
125,985,cluster0
126,975,cluster0
127,794,cluster1
128,794,cluster1
129,985,cluster0
130,975,cluster0
131,794,cluster1
132,794,cluster1
133,794,cluster1
134,985,cluster0
135,975,cluster0
136,794,cluster1
137,794,cluster1
138,985,cluster0
139,975,cluster0
140,794,cluster1
141,794,cluster1
142,794,cluster1
143,985,cluster0
144,975,cluster0
145,794,cluster1
146,794,cluster1
147,985,cluster0
148,774,cluster1
149,975,cluster0
150,794,cluster1
151,794,cluster1
152,985,cluster0
153,975,cluster0
154,794,cluster1
155,794,cluster1
156,794,cluster1
157,985,cluster0
158,975,cluster0
159,794,cluster1
160,794,cluster1
161,985,cluster0
162,975,cluster0
163,794,cluster1
164,794,cluster1
165,794,cluster1
166,985,cluster0
167,975,cluster0
168,794,cluster1
169,794,cluster1
170,985,cluster0
171,975,cluster0
172,794,cluster1
173,794,cluster1
174,794,cluster1
175,985,cluster0
176,975,cluster0
177,794,cluster1
178,794,cluster1
179,985,cluster0
180,975,cluster0
181,794,cluster1
182,794,cluster1
183,794,cluster1
184,985,cluster0
185,975,cluster0
186,794,cluster1
187,794,cluster1
188,985,cluster0
189,975,cluster0
190,794,cluster1
191,794,cluster1
192,794,cluster1
193,985,cluster0
194,975,cluster0
195,794,cluster1
196,794,cluster1
197,985,cluster0
198,774,cluster1
199,975,cluster0
200,794,cluster1
201,794,cluster1
202,985,cluster0
203,975,cluster0
204,794,cluster1
205,794,cluster1
206,794,cluster1
207,985,cluster0
208,975,cluster0
209,794,cluster1
210,794,cluster1
211,985,cluster0
212,975,cluster0
213,794,cluster1
