Instance_number,length,Cluster
0,3877,cluster0
1,3755,cluster0
2,3755,cluster0
3,3755,cluster0
4,3917,cluster0
5,3755,cluster0
6,3917,cluster0
7,182,cluster0
8,3755,cluster0
9,3755,cluster0
10,182,cluster0
11,256,cluster0
12,1083,cluster0
13,3755,cluster0
14,3755,cluster0
15,3755,cluster0
16,3755,cluster0
17,7269,cluster0
18,256,cluster0
19,3803,cluster0
20,3771,cluster0
21,2560,cluster0
22,182,cluster0
23,3755,cluster0
24,3755,cluster0
25,3917,cluster0
26,148,cluster0
27,1614,cluster0
28,3755,cluster0
29,3755,cluster0
30,182,cluster0
31,3755,cluster0
