Instance_number,length,Cluster
0,6393,cluster0
1,298,cluster1
2,203,cluster1
3,488,cluster1
4,298,cluster1
5,298,cluster1
6,298,cluster1
7,488,cluster1
8,298,cluster1
9,488,cluster1
10,298,cluster1
11,393,cluster1
12,298,cluster1
13,298,cluster1
14,881,cluster1
15,583,cluster1
16,298,cluster1
17,298,cluster1
18,298,cluster1
19,298,cluster1
20,298,cluster1
21,298,cluster1
22,298,cluster1
23,298,cluster1
24,298,cluster1
25,298,cluster1
26,488,cluster1
27,298,cluster1
28,298,cluster1
29,298,cluster1
30,393,cluster1
31,298,cluster1
32,298,cluster1
33,488,cluster1
34,298,cluster1
35,298,cluster1
36,488,cluster1
37,298,cluster1
38,298,cluster1
39,298,cluster1
40,298,cluster1
41,298,cluster1
42,393,cluster1
43,298,cluster1
44,298,cluster1
45,298,cluster1
46,583,cluster1
47,298,cluster1
48,298,cluster1
49,393,cluster1
50,298,cluster1
51,298,cluster1
52,393,cluster1
53,298,cluster1
54,298,cluster1
55,298,cluster1
56,298,cluster1
57,488,cluster1
58,298,cluster1
59,298,cluster1
60,298,cluster1
61,488,cluster1
62,639,cluster1
63,488,cluster1
64,298,cluster1
65,298,cluster1
66,298,cluster1
67,298,cluster1
68,298,cluster1
69,488,cluster1
70,393,cluster1
71,298,cluster1
72,298,cluster1
73,298,cluster1
74,450,cluster1
75,6092,cluster0
76,311,cluster1
77,393,cluster1
78,447,cluster1
79,393,cluster1
80,257,cluster1
81,605,cluster1
82,912,cluster1
83,393,cluster1
84,257,cluster1
85,257,cluster1
86,257,cluster1
87,257,cluster1
88,257,cluster1
89,393,cluster1
90,257,cluster1
91,257,cluster1
92,393,cluster1
93,352,cluster1
94,393,cluster1
95,393,cluster1
96,257,cluster1
97,352,cluster1
98,393,cluster1
99,257,cluster1
100,257,cluster1
101,257,cluster1
102,257,cluster1
103,257,cluster1
104,352,cluster1
105,393,cluster1
106,257,cluster1
107,393,cluster1
108,257,cluster1
109,257,cluster1
110,257,cluster1
111,447,cluster1
112,393,cluster1
113,393,cluster1
114,257,cluster1
115,257,cluster1
116,257,cluster1
117,257,cluster1
118,352,cluster1
119,393,cluster1
120,257,cluster1
121,257,cluster1
122,257,cluster1
123,352,cluster1
124,393,cluster1
125,257,cluster1
126,257,cluster1
127,352,cluster1
128,393,cluster1
129,352,cluster1
130,393,cluster1
131,257,cluster1
132,447,cluster1
133,393,cluster1
134,257,cluster1
135,393,cluster1
136,257,cluster1
137,257,cluster1
138,352,cluster1
139,488,cluster1
140,393,cluster1
141,393,cluster1
142,488,cluster1
143,393,cluster1
144,488,cluster1
145,257,cluster1
146,447,cluster1
147,393,cluster1
148,352,cluster1
149,393,cluster1
150,393,cluster1
151,257,cluster1
